subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
81,0|4|6,3,611,191,0.31260229132569556,0.618242466068553,4,5,-0.00163666121112932,0.005175983436853104
82,1|4|6,3,611,194,0.31751227495908346,0.6203128594432942,5,3,0.0032733224222585844,0.007246376811594235
83,0|1|4|6,4,611,193,0.3158756137479542,0.6196227283183805,5,4,0.00163666121112932,0.006556245686680562
84,2|4|6,3,611,185,0.3027823240589198,0.6082355647573038,0,7,-0.011456628477905073,-0.004830917874396157
85,0|2|4|6,4,611,184,0.3011456628477905,0.611456176673568,2,10,-0.013093289689034393,-0.0016103059581319412
86,1|2|4|6,4,611,189,0.309328968903437,0.6129514607775478,1,4,-0.004909983633387904,-0.00011502185415213084
87,0|1|2|4|6,5,611,184,0.3011456628477905,0.6095008051529791,1,9,-0.013093289689034393,-0.00356567747872083
88,3|4|6,3,611,187,0.3060556464811784,0.6096158270071314,0,5,-0.008183306055646489,-0.003450655624568588
89,0|3|4|6,4,611,188,0.3076923076923077,0.612261329652634,1,5,-0.006546644844517169,-0.0008051529790659151
90,1|3|4|6,4,611,192,0.3142389525368249,0.6150218541522889,2,2,0.0,0.001955371520589
91,0|1|3|4|6,5,611,190,0.3109656301145663,0.6136415919024615,1,3,-0.0032733224222585844,0.0005751092707615424
92,2|3|4|6,4,611,183,0.2995090016366612,0.6029445594662985,0,9,-0.014729950900163657,-0.010121923165401392
93,0|2|3|4|6,5,611,183,0.2995090016366612,0.6068553025074764,2,11,-0.014729950900163657,-0.006211180124223503
94,1|2|3|4|6,5,611,187,0.3060556464811784,0.6057050839659536,0,5,-0.008183306055646489,-0.007361398665746366
95,0|1|2|3|4|6,6,611,185,0.3027823240589198,0.606280193236715,1,8,-0.011456628477905073,-0.0067862893949849346
96,5|6,2,611,197,0.32242225859247137,0.6165171382562686,10,5,0.008183306055646489,0.0034506556245686992
97,0|5|6,3,611,194,0.31751227495908346,0.6203128594432942,5,3,0.0032733224222585844,0.007246376811594235
98,1|5|6,3,611,200,0.32733224222585927,0.61858753163101,10,2,0.013093289689034393,0.005521048999310052
99,0|1|5|6,4,611,196,0.32078559738134205,0.6216931216931217,5,1,0.006546644844517169,0.008626639061421804
100,2|5|6,3,611,186,0.3044189852700491,0.6089256958822177,0,6,-0.009819967266775753,-0.0041407867494822614
101,0|2|5|6,4,611,183,0.2995090016366612,0.6068553025074764,0,9,-0.014729950900163657,-0.006211180124223503
102,1|2|5|6,4,611,192,0.3142389525368249,0.6130664826316999,1,1,0.0,0.0
103,0|1|2|5|6,5,611,187,0.3060556464811784,0.6115711985277202,1,6,-0.008183306055646489,-0.0014952841039796994
104,3|5|6,3,611,189,0.309328968903437,0.6109960892569588,1,4,-0.004909983633387904,-0.0020703933747411307
105,0|3|5|6,4,611,189,0.309328968903437,0.6109960892569588,0,3,-0.004909983633387904,-0.0020703933747411307
106,1|3|5|6,4,611,195,0.3191489361702128,0.6151368760064413,3,0,0.004909983633387904,0.0020703933747413528
107,0|1|3|5|6,5,611,192,0.3142389525368249,0.6130664826316999,1,1,0.0,0.0
108,2|3|5|6,4,611,186,0.3044189852700491,0.6050149528410399,0,6,-0.009819967266775753,-0.00805152979066004
109,0|2|3|5|6,5,611,184,0.3011456628477905,0.6036346905912123,0,8,-0.013093289689034393,-0.009431792040487608
110,1|2|3|5|6,5,611,189,0.309328968903437,0.607085346215781,0,3,-0.004909983633387904,-0.005981136415918908
111,0|1|2|3|5|6,6,611,186,0.3044189852700491,0.6050149528410399,0,6,-0.009819967266775753,-0.00805152979066004
112,4|5|6,3,611,197,0.32242225859247137,0.6204278812974465,9,4,0.008183306055646489,0.007361398665746588
113,0|4|5|6,4,611,195,0.3191489361702128,0.621002990568208,6,3,0.004909983633387904,0.00793650793650802
114,1|4|5|6,4,611,196,0.32078559738134205,0.6197377501725329,8,4,0.006546644844517169,0.006671267540832915
115,0|1|4|5|6,5,611,194,0.31751227495908346,0.6203128594432942,5,3,0.0032733224222585844,0.007246376811594235
116,2|4|5|6,4,611,190,0.3109656301145663,0.6136415919024615,1,3,-0.0032733224222585844,0.0005751092707615424
117,0|2|4|5|6,5,611,188,0.3076923076923077,0.6142167011732229,2,6,-0.006546644844517169,0.0011502185415229738
118,1|2|4|5|6,5,611,192,0.3142389525368249,0.6169772256728778,3,3,0.0,0.003910743041177889
119,0|1|2|4|5|6,6,611,189,0.309328968903437,0.6149068322981367,2,5,-0.004909983633387904,0.001840349666436758
120,3|4|5|6,4,611,192,0.3142389525368249,0.6150218541522889,3,3,0.0,0.001955371520589
121,0|3|4|5|6,5,611,191,0.31260229132569556,0.616287094547964,3,4,-0.00163666121112932,0.0032206119162641045
122,1|3|4|5|6,5,611,195,0.3191489361702128,0.6190476190476191,4,1,0.004909983633387904,0.0059811364159191305
123,0|1|3|4|5|6,6,611,194,0.31751227495908346,0.6183574879227053,4,2,0.0032733224222585844,0.005291005291005346
124,2|3|4|5|6,5,611,187,0.3060556464811784,0.6076604554865425,0,5,-0.008183306055646489,-0.005406027145157477
125,0|2|3|4|5|6,6,611,187,0.3060556464811784,0.6096158270071314,0,5,-0.008183306055646489,-0.003450655624568588
126,1|2|3|4|5|6,6,611,189,0.309328968903437,0.6090407177363698,0,3,-0.004909983633387904,-0.004025764895330131
127,0|1|2|3|4|5|6,7,611,189,0.309328968903437,0.6129514607775478,1,4,-0.004909983633387904,-0.00011502185415213084
128,7,1,611,202,0.33060556464811786,0.6121463077984817,14,4,0.016366612111292977,-0.000920174833218268
129,0|7,2,611,194,0.31751227495908346,0.6124913733609386,4,2,0.0032733224222585844,-0.0005751092707613203
130,1|7,2,611,201,0.32896890343698854,0.6153669197147459,11,2,0.014729950900163657,0.0023004370830459475
131,0|1|7,3,611,200,0.32733224222585927,0.61858753163101,9,1,0.013093289689034393,0.005521048999310052
132,2|7,2,611,190,0.3109656301145663,0.6077754773406947,1,3,-0.0032733224222585844,-0.005291005291005235
133,0|2|7,3,611,182,0.2978723404255319,0.6042097998619739,1,11,-0.016366612111292977,-0.008856682769726065
134,1|2|7,3,611,194,0.31751227495908346,0.6085806303197607,5,3,0.0032733224222585844,-0.004485852311939209
135,0|1|2|7,4,611,187,0.3060556464811784,0.6057050839659536,3,8,-0.008183306055646489,-0.007361398665746366
136,3|7,2,611,196,0.32078559738134205,0.6099608925695882,7,3,0.006546644844517169,-0.0031055900621117516
137,0|3|7,3,611,188,0.3076923076923077,0.6063952150908672,0,4,-0.006546644844517169,-0.006671267540832693
138,1|3|7,3,611,195,0.3191489361702128,0.6092707614446745,6,3,0.004909983633387904,-0.003795721187025425
139,0|1|3|7,4,611,196,0.32078559738134205,0.6119162640901772,6,2,0.006546644844517169,-0.0011502185415227517
140,2|3|7,3,611,183,0.2995090016366612,0.6009891879457098,0,9,-0.014729950900163657,-0.01207729468599017
141,0|2|3|7,4,611,184,0.3011456628477905,0.6055900621118012,1,9,-0.013093289689034393,-0.007476420519898719
142,1|2|3|7,4,611,187,0.3060556464811784,0.6057050839659536,0,5,-0.008183306055646489,-0.007361398665746366
143,0|1|2|3|7,5,611,186,0.3044189852700491,0.6050149528410399,1,7,-0.009819967266775753,-0.00805152979066004
144,4|7,2,611,198,0.32405891980360063,0.6172072693811824,9,3,0.009819967266775753,0.0041407867494824835
145,0|4|7,3,611,198,0.32405891980360063,0.6211180124223602,8,2,0.009819967266775753,0.008051529790660261
146,1|4|7,3,611,200,0.32733224222585927,0.6205429031515989,10,2,0.013093289689034393,0.007476420519898941
147,0|1|4|7,4,611,198,0.32405891980360063,0.6211180124223602,7,1,0.009819967266775753,0.008051529790660261
148,2|4|7,3,611,188,0.3076923076923077,0.6063952150908672,0,4,-0.006546644844517169,-0.006671267540832693
149,0|2|4|7,4,611,185,0.3027823240589198,0.6101909362778928,2,9,-0.011456628477905073,-0.002875546353807157
150,1|2|4|7,4,611,193,0.3158756137479542,0.6118012422360248,3,2,0.00163666121112932,-0.0012652403956751046
151,0|1|2|4|7,5,611,188,0.3076923076923077,0.612261329652634,1,5,-0.006546644844517169,-0.0008051529790659151
152,3|4|7,3,611,194,0.31751227495908346,0.6105360018403497,4,2,0.0032733224222585844,-0.002530480791350209
153,0|3|4|7,4,611,192,0.3142389525368249,0.6150218541522889,1,1,0.0,0.001955371520589
154,1|3|4|7,4,611,195,0.3191489361702128,0.6112261329652634,5,2,0.004909983633387904,-0.001840349666436536
155,0|1|3|4|7,5,611,194,0.31751227495908346,0.6164021164021164,2,0,0.0032733224222585844,0.0033356337704164574
156,2|3|4|7,4,611,187,0.3060556464811784,0.6057050839659536,0,5,-0.008183306055646489,-0.007361398665746366
157,0|2|3|4|7,5,611,185,0.3027823240589198,0.604324821716126,0,7,-0.011456628477905073,-0.008741660915573934
158,1|2|3|4|7,5,611,190,0.3109656301145663,0.6077754773406947,0,2,-0.0032733224222585844,-0.005291005291005235
159,0|1|2|3|4|7,6,611,187,0.3060556464811784,0.6076604554865425,1,6,-0.008183306055646489,-0.005406027145157477
160,5|7,2,611,203,0.3322422258592471,0.6187025534851621,14,3,0.018003273322422242,0.005636070853462183
161,0|5|7,3,611,198,0.32405891980360063,0.6191626409017713,8,2,0.009819967266775753,0.006096158270071372
162,1|5|7,3,611,202,0.33060556464811786,0.6199677938808373,12,2,0.016366612111292977,0.0069013112491373985
163,0|1|5|7,4,611,201,0.32896890343698854,0.6231884057971014,10,1,0.014729950900163657,0.010121923165401503
164,2|5|7,3,611,194,0.31751227495908346,0.6105360018403497,4,2,0.0032733224222585844,-0.002530480791350209
165,0|2|5|7,4,611,188,0.3076923076923077,0.6063952150908672,1,5,-0.006546644844517169,-0.006671267540832693
166,1|2|5|7,4,611,195,0.3191489361702128,0.6112261329652634,5,2,0.004909983633387904,-0.001840349666436536
167,0|1|2|5|7,5,611,193,0.3158756137479542,0.6098458707154361,4,3,0.00163666121112932,-0.0032206119162638824
168,3|5|7,3,611,196,0.32078559738134205,0.6119162640901772,6,2,0.006546644844517169,-0.0011502185415227517
169,0|3|5|7,4,611,193,0.3158756137479542,0.6098458707154361,3,2,0.00163666121112932,-0.0032206119162638824
170,1|3|5|7,4,611,198,0.32405891980360063,0.6132965263400046,8,2,0.009819967266775753,0.00023004370830470577
171,0|1|3|5|7,5,611,197,0.32242225859247137,0.6145617667356799,6,1,0.008183306055646489,0.0014952841039799214
172,2|3|5|7,4,611,191,0.31260229132569556,0.6084656084656085,2,3,-0.00163666121112932,-0.004600874166091451
173,0|2|3|5|7,5,611,187,0.3060556464811784,0.6057050839659536,0,5,-0.008183306055646489,-0.007361398665746366
174,1|2|3|5|7,5,611,194,0.31751227495908346,0.6105360018403497,4,2,0.0032733224222585844,-0.002530480791350209
175,0|1|2|3|5|7,6,611,189,0.309328968903437,0.607085346215781,1,4,-0.004909983633387904,-0.005981136415918908
176,4|5|7,3,611,199,0.32569558101472995,0.6178974005060961,10,3,0.011456628477905073,0.004830917874396157
177,0|4|5|7,4,611,198,0.32405891980360063,0.6211180124223602,8,2,0.009819967266775753,0.008051529790660261
