subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
24,3|4,2,631,430,0.6814580031695721,0.6738733976476807,3,6,-0.004754358161648264,-0.005233249636579895
25,0|3|4,3,631,438,0.694136291600634,0.6844257962204308,6,1,0.007923930269413626,0.005319148936170137
26,1|3|4,3,631,440,0.6973058637083994,0.6865534557948989,10,3,0.011093502377179099,0.007446808510638281
27,0|1|3|4,4,631,442,0.7004754358161648,0.6866393550944893,12,3,0.01426307448494446,0.007532707810228634
28,2|3|4,3,631,435,0.6893819334389857,0.6791925465838509,6,4,0.0031695721077653616,8.58992995902419e-05
29,0|2|3|4,4,631,439,0.6957210776545166,0.6834478657327872,8,2,0.009508716323296307,0.004341218448526529
30,1|2|3|4,4,631,436,0.6909667194928685,0.6782146160962073,7,4,0.004754358161648153,-0.000892031188053366
31,0|1|2|3|4,5,631,439,0.6957210776545166,0.6793643451830316,10,4,0.009508716323296307,0.00025769789877094773
32,5,1,631,427,0.6767036450079239,0.6727236685608564,2,8,-0.009508716323296418,-0.006382978723404209
33,0|5,2,631,435,0.6893819334389857,0.6771507863089732,6,4,0.0031695721077653616,-0.001955860975287438
34,1|5,2,631,436,0.6909667194928685,0.6802563763710849,10,7,0.004754358161648153,0.0011497290868243137
35,0|1|5,3,631,443,0.7020602218700476,0.6877031848817232,14,4,0.015847860538827252,0.008596537597462595
36,2|5,2,631,433,0.6862123613312203,0.6791066472842606,2,2,0.0,0.0
37,0|2|5,3,631,438,0.694136291600634,0.6823840359455531,7,2,0.007923930269413626,0.0032773886612924574
38,1|2|5,3,631,437,0.6925515055467512,0.681320206158319,8,4,0.006339144215530834,0.0022135588740583856
39,0|1|2|5,4,631,441,0.6988906497622821,0.6835337650323774,11,3,0.01267828843106178,0.004427117748116771
40,3|5,2,631,424,0.6719492868462758,0.6695321791991542,0,9,-0.014263074484944571,-0.009574468085106425
41,0|3|5,3,631,438,0.694136291600634,0.6844257962204308,7,2,0.007923930269413626,0.005319148936170137
42,1|3|5,3,631,437,0.6925515055467512,0.6833619664331968,10,6,0.006339144215530834,0.004255319148936176
43,0|1|3|5,4,631,440,0.6973058637083994,0.6824699352451433,11,4,0.011093502377179099,0.0033632879608826993
44,2|3|5,3,631,430,0.6814580031695721,0.6738733976476807,4,7,-0.004754358161648264,-0.005233249636579895
45,0|2|3|5,4,631,435,0.6893819334389857,0.6812343068587288,4,2,0.0031695721077653616,0.0021276595744681437
46,1|2|3|5,4,631,436,0.6909667194928685,0.6782146160962073,9,6,0.004754358161648153,-0.000892031188053366
47,0|1|2|3|5,5,631,440,0.6973058637083994,0.6845116955200212,10,3,0.011093502377179099,0.005405048235760601
48,4|5,2,631,430,0.6814580031695721,0.6738733976476807,2,5,-0.004754358161648264,-0.005233249636579895
49,0|4|5,3,631,435,0.6893819334389857,0.6771507863089732,7,5,0.0031695721077653616,-0.001955860975287438
50,1|4|5,3,631,435,0.6893819334389857,0.6791925465838509,7,5,0.0031695721077653616,8.58992995902419e-05
51,0|1|4|5,4,631,437,0.6925515055467512,0.681320206158319,9,5,0.006339144215530834,0.0022135588740583856
52,2|4|5,3,631,433,0.6862123613312203,0.6791066472842606,2,2,0.0,0.0
53,0|2|4|5,4,631,434,0.687797147385103,0.6781287167966169,4,3,0.0015847860538826808,-0.000977930487643719
54,1|2|4|5,4,631,434,0.687797147385103,0.6760869565217391,5,4,0.0015847860538826808,-0.0030196907625215097
55,0|1|2|4|5,5,631,437,0.6925515055467512,0.6792784458834413,8,4,0.006339144215530834,0.00017179859918070584
56,3|4|5,3,631,430,0.6814580031695721,0.6759151579225585,1,4,-0.004754358161648264,-0.0031914893617021045
57,0|3|4|5,4,631,437,0.6925515055467512,0.6833619664331968,6,2,0.006339144215530834,0.004255319148936176
58,1|3|4|5,4,631,437,0.6925515055467512,0.6833619664331968,7,3,0.006339144215530834,0.004255319148936176
