subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
68,2|6,2,181,40,0.22099447513812154,0.29633597883597884,10,1,0.04972375690607733,0.0925
69,0|2|6,3,181,41,0.2265193370165746,0.2981216931216931,10,0,0.055248618784530384,0.09428571428571428
70,1|2|6,3,181,37,0.20441988950276244,0.290978835978836,7,1,0.03314917127071823,0.08714285714285716
71,0|1|2|6,4,181,32,0.17679558011049723,0.20562169312169312,4,3,0.0055248618784530246,0.0017857142857142794
72,3|6,2,181,35,0.19337016574585636,0.21097883597883596,5,1,0.022099447513812154,0.0071428571428571175
73,0|3|6,3,181,35,0.19337016574585636,0.21097883597883596,4,0,0.022099447513812154,0.0071428571428571175
74,1|3|6,3,181,32,0.17679558011049723,0.20562169312169312,2,1,0.0055248618784530246,0.0017857142857142794
75,0|1|3|6,4,181,32,0.17679558011049723,0.20562169312169312,2,1,0.0055248618784530246,0.0017857142857142794
76,2|3|6,3,181,37,0.20441988950276244,0.21455026455026455,7,1,0.03314917127071823,0.010714285714285704
77,0|2|3|6,4,181,35,0.19337016574585636,0.21097883597883596,5,1,0.022099447513812154,0.0071428571428571175
78,1|2|3|6,4,181,36,0.19889502762430938,0.21276455026455027,6,1,0.02762430939226518,0.008928571428571425
79,0|1|2|3|6,5,181,37,0.20441988950276244,0.21455026455026455,6,0,0.03314917127071823,0.010714285714285704
80,4|6,2,181,32,0.17679558011049723,0.20753968253968255,5,4,0.0055248618784530246,0.003703703703703709
81,0|4|6,3,181,30,0.16574585635359115,0.20205026455026456,4,5,-0.005524861878453052,-0.0017857142857142794
82,1|4|6,3,181,29,0.16022099447513813,0.20026455026455028,3,5,-0.011049723756906077,-0.0035714285714285587
83,0|1|4|6,4,181,28,0.15469613259668508,0.19847883597883595,2,5,-0.01657458563535913,-0.005357142857142894
84,2|4|6,3,181,38,0.20994475138121546,0.2545502645502645,8,1,0.038674033149171255,0.050714285714285684
85,0|2|4|6,4,181,36,0.19889502762430938,0.21276455026455027,6,1,0.02762430939226518,0.008928571428571425
86,1|2|4|6,4,181,34,0.1878453038674033,0.20919312169312168,6,3,0.0165745856353591,0.005357142857142838
87,0|1|2|4|6,5,181,31,0.1712707182320442,0.20383597883597884,3,3,0.0,0.0
88,3|4|6,3,181,34,0.1878453038674033,0.20919312169312168,3,0,0.0165745856353591,0.005357142857142838
89,0|3|4|6,4,181,33,0.18232044198895028,0.2074074074074074,3,1,0.011049723756906077,0.0035714285714285587
90,1|3|4|6,4,181,31,0.1712707182320442,0.20383597883597884,1,1,0.0,0.0
91,0|1|3|4|6,5,181,32,0.17679558011049723,0.20562169312169312,2,1,0.0055248618784530246,0.0017857142857142794
92,2|3|4|6,4,181,36,0.19889502762430938,0.21276455026455027,6,1,0.02762430939226518,0.008928571428571425
93,0|2|3|4|6,5,181,36,0.19889502762430938,0.21276455026455027,5,0,0.02762430939226518,0.008928571428571425
94,1|2|3|4|6,5,181,35,0.19337016574585636,0.21097883597883596,4,0,0.022099447513812154,0.0071428571428571175
95,0|1|2|3|4|6,6,181,35,0.19337016574585636,0.21097883597883596,4,0,0.022099447513812154,0.0071428571428571175
96,5|6,2,181,26,0.143646408839779,0.19682539682539685,2,7,-0.027624309392265206,-0.007010582010581995
97,0|5|6,3,181,28,0.15469613259668508,0.2003968253968254,2,5,-0.01657458563535913,-0.003439153439153436
98,1|5|6,3,181,27,0.14917127071823205,0.19669312169312167,1,5,-0.022099447513812154,-0.007142857142857173
99,0|1|5|6,4,181,28,0.15469613259668508,0.19847883597883595,1,4,-0.01657458563535913,-0.005357142857142894
100,2|5|6,3,181,31,0.1712707182320442,0.24205026455026454,4,4,0.0,0.0382142857142857
101,0|2|5|6,4,181,31,0.1712707182320442,0.20575396825396827,4,4,0.0,0.0019179894179894297
102,1|2|5|6,4,181,30,0.16574585635359115,0.20205026455026456,2,3,-0.005524861878453052,-0.0017857142857142794
103,0|1|2|5|6,5,181,32,0.17679558011049723,0.20753968253968255,4,3,0.0055248618784530246,0.003703703703703709
104,3|5|6,3,181,30,0.16574585635359115,0.20205026455026456,1,2,-0.005524861878453052,-0.0017857142857142794
105,0|3|5|6,4,181,29,0.16022099447513813,0.20026455026455028,0,2,-0.011049723756906077,-0.0035714285714285587
106,1|3|5|6,4,181,29,0.16022099447513813,0.20026455026455028,0,2,-0.011049723756906077,-0.0035714285714285587
107,0|1|3|5|6,5,181,30,0.16574585635359115,0.20205026455026456,1,2,-0.005524861878453052,-0.0017857142857142794
108,2|3|5|6,4,181,34,0.1878453038674033,0.20919312169312168,4,1,0.0165745856353591,0.005357142857142838
109,0|2|3|5|6,5,181,34,0.1878453038674033,0.20919312169312168,3,0,0.0165745856353591,0.005357142857142838
110,1|2|3|5|6,5,181,34,0.1878453038674033,0.20919312169312168,3,0,0.0165745856353591,0.005357142857142838
