port,product,pol,width,height,origin_x,origin_y,pixel_m,land_pct,nearshore_pct,offshore_pct,invalid_pct,worldcover_ok,status
Santos,S1C_IW_GRDH_1SDV_20250607T083013_20250607T083038_002674_005863_339E,VV,3664,2870,235414.29718636343,7439458.202617722,80.0,39.59,1.42,58.99,0.0,1,ok
Santos,S1C_IW_GRDH_1SDV_20250619T083013_20250619T083038_002849_005D71_762B,VV,3664,2870,235413.38611334335,7439461.7969806865,80.0,39.59,1.42,58.99,0.0,1,ok
Santos,S1C_IW_GRDH_1SDV_20250713T083015_20250713T083040_003199_006788_CF0A,VV,3664,2870,235391.589530249,7439448.327144427,80.0,39.59,1.42,58.99,0.0,1,ok
Santos,S1C_IW_GRDH_1SDV_20250725T083016_20250725T083041_003374_006C9F_DCD2,VV,3664,2870,235466.52532383602,7439439.288586892,80.0,39.57,1.42,59.01,0.0,1,ok
Santos,S1C_IW_GRDH_1SDV_20250806T083016_20250806T083041_003549_0071C1_63F3,VV,3664,2870,235453.27327450173,7439434.597314246,80.0,23.77,0.85,39.35,36.03,1,ok
Santos,S1C_IW_GRDH_1SDV_20250923T083018_20250923T083043_004249_0086DF_07F5,VV,3664,2870,235421.3932742073,7439441.21912902,80.0,23.78,0.85,39.35,36.03,1,ok
Santos,S1C_IW_GRDH_1SDV_20251005T083018_20251005T083043_004424_008C38_8E9B,VV,3664,2870,235433.6151875063,7439449.003300112,80.0,23.78,0.85,39.35,36.03,1,ok
Santos,S1C_IW_GRDH_1SDV_20251017T083018_20251017T083043_004599_009184_9E4E,VV,3664,2870,235340.72743392945,7439454.091313671,80.0,23.79,0.85,39.33,36.03,1,ok
Santos,S1C_IW_GRDH_1SDV_20251110T083017_20251110T083042_004949_009CA9_3A13,VV,3664,2870,235292.49005413207,7439459.358963966,80.0,23.8,0.85,39.32,36.03,1,ok
Santos,S1C_IW_GRDH_1SDV_20251204T083017_20251204T083042_005299_00A86E_347C,VV,3664,2870,235356.9913166273,7439448.971042113,80.0,23.79,0.85,39.34,36.02,1,ok
Santos,S1C_IW_GRDH_1SDV_20251216T083016_20251216T083041_005474_00AE73_758D,VV,3664,2870,235296.54861256562,7439454.63176674,80.0,23.81,0.85,39.32,36.03,1,ok
Santos,S1C_IW_GRDH_1SDV_20251228T083015_20251228T083040_005649_00B479_86EE,VV,3664,2870,235342.31075172505,7439474.926695837,80.0,23.8,0.85,39.32,36.03,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250422T095504_20250422T095529_058868_074BDE_2A15,VH,3490,2620,249021.515634935,3520419.9827099005,80.0,38.75,5.23,56.02,0.0,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250504T095504_20250504T095529_059043_0752E1_E126,VH,3490,2620,249005.18994600116,3520406.973856302,80.0,38.75,5.22,56.03,0.0,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250516T095504_20250516T095529_059218_07592B_0FC8,VH,3490,2620,249114.1414151922,3520413.371905248,80.0,38.72,5.21,56.07,0.0,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250528T095503_20250528T095528_059393_075F43_DC80,VH,3500,2622,249172.39840775687,3520553.317003203,80.0,38.61,5.19,56.2,0.0,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250609T095503_20250609T095528_059568_07653B_1E66,VH,3500,2622,249169.82673894946,3520551.5733322618,80.0,38.61,5.19,56.2,0.0,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250621T095502_20250621T095527_059743_076B46_2434,VH,3500,2622,249148.0324699084,3520557.5275732735,80.0,38.62,5.19,56.2,0.0,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250715T095501_20250715T095526_060093_077760_4889,VH,3500,2622,249172.21888671466,3520564.0512111965,80.0,26.3,3.78,42.56,27.36,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250727T095501_20250727T095526_060268_077D68_FED2,VH,3474,2618,249151.87992302404,3520206.893323945,80.0,26.55,3.8,42.96,26.69,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250808T095500_20250808T095525_060443_078391_5813,VH,3500,2622,249072.14330182056,3520569.5393423066,80.0,26.32,3.77,42.54,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250820T095500_20250820T095525_060618_078A74_9040,VH,3500,2622,249033.80661431284,3520578.893138448,80.0,26.33,3.77,42.53,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250913T095501_20250913T095526_060968_07985B_0B8B,VH,3500,2622,248786.2592167392,3520584.690697856,80.0,26.38,3.78,42.46,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250925T095501_20250925T095526_061143_079F62_43F4,VH,3501,2622,248936.76327460638,3520583.7919776784,80.0,26.34,3.78,42.5,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251007T095502_20251007T095527_061318_07A66F_9734,VH,3501,2622,248838.90951380963,3520581.361023325,80.0,26.36,3.78,42.48,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251019T095501_20251019T095526_061493_07AD75_C893,VH,3501,2622,248885.24645021072,3520584.045647987,80.0,26.35,3.77,42.5,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251031T095501_20251031T095526_061668_07B482_E582,VH,3501,2622,248841.65408155177,3520576.016719722,80.0,26.36,3.78,42.48,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,VH,3501,2622,248878.61320103108,3520569.0220664046,80.0,26.35,3.77,42.5,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251124T095500_20251124T095525_062018_07C214_828E,VH,3501,2622,248854.9897732444,3520567.603278054,80.0,26.36,3.78,42.49,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251206T095458_20251206T095523_062193_07C8EB_18F6,VH,3501,2622,248991.19723925117,3520561.0404179906,80.0,26.33,3.78,42.52,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251218T095457_20251218T095522_062368_07CFBE_85B2,VH,3501,2622,248961.62596079684,3520559.4346620417,80.0,26.34,3.77,42.52,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251230T095456_20251230T095521_062543_07D685_E32F,VH,3490,2621,248992.38977870322,3520418.4720786316,80.0,26.43,3.79,42.67,27.11,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250422T095504_20250422T095529_058868_074BDE_2A15,VV,3490,2620,249021.515634935,3520419.9827099005,80.0,38.75,5.23,56.02,0.0,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250504T095504_20250504T095529_059043_0752E1_E126,VV,3490,2620,249005.18994600116,3520406.973856302,80.0,38.75,5.22,56.03,0.0,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250516T095504_20250516T095529_059218_07592B_0FC8,VV,3490,2620,249114.1414151922,3520413.371905248,80.0,38.72,5.21,56.07,0.0,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250528T095503_20250528T095528_059393_075F43_DC80,VV,3500,2622,249172.39840775687,3520553.317003203,80.0,38.61,5.19,56.2,0.0,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250609T095503_20250609T095528_059568_07653B_1E66,VV,3500,2622,249169.82673894946,3520551.5733322618,80.0,38.61,5.19,56.2,0.0,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250621T095502_20250621T095527_059743_076B46_2434,VV,3500,2622,249148.0324699084,3520557.5275732735,80.0,38.62,5.19,56.2,0.0,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250715T095501_20250715T095526_060093_077760_4889,VV,3500,2622,249172.21888671466,3520564.0512111965,80.0,26.3,3.78,42.56,27.36,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250727T095501_20250727T095526_060268_077D68_FED2,VV,3474,2618,249151.87992302404,3520206.893323945,80.0,26.55,3.8,42.96,26.69,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250808T095500_20250808T095525_060443_078391_5813,VV,3500,2622,249072.14330182056,3520569.5393423066,80.0,26.32,3.77,42.54,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250820T095500_20250820T095525_060618_078A74_9040,VV,3500,2622,249033.80661431284,3520578.893138448,80.0,26.33,3.77,42.53,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250913T095501_20250913T095526_060968_07985B_0B8B,VV,3500,2622,248786.2592167392,3520584.690697856,80.0,26.38,3.78,42.46,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20250925T095501_20250925T095526_061143_079F62_43F4,VV,3501,2622,248936.76327460638,3520583.7919776784,80.0,26.34,3.78,42.5,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251007T095502_20251007T095527_061318_07A66F_9734,VV,3501,2622,248838.90951380963,3520581.361023325,80.0,26.36,3.78,42.48,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251019T095501_20251019T095526_061493_07AD75_C893,VV,3501,2622,248885.24645021072,3520584.045647987,80.0,26.35,3.77,42.5,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251031T095501_20251031T095526_061668_07B482_E582,VV,3501,2622,248841.65408155177,3520576.016719722,80.0,26.36,3.78,42.48,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,VV,3501,2622,248878.61320103108,3520569.0220664046,80.0,26.35,3.77,42.5,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251124T095500_20251124T095525_062018_07C214_828E,VV,3501,2622,248854.9897732444,3520567.603278054,80.0,26.36,3.78,42.49,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251206T095458_20251206T095523_062193_07C8EB_18F6,VV,3501,2622,248991.19723925117,3520561.0404179906,80.0,26.33,3.78,42.52,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251218T095457_20251218T095522_062368_07CFBE_85B2,VV,3501,2622,248961.62596079684,3520559.4346620417,80.0,26.34,3.77,42.52,27.37,1,ok
Shanghai,S1A_IW_GRDH_1SDV_20251230T095456_20251230T095521_062543_07D685_E32F,VV,3490,2621,248992.38977870322,3520418.4720786316,80.0,26.43,3.79,42.67,27.11,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250105T224813_20250105T224838_057315_070D6B_4F1E,VH,3538,2743,247812.40433420645,314675.2042606793,80.0,38.12,2.69,59.19,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250117T224812_20250117T224837_057490_071459_C3D3,VH,3538,2743,247876.41849283475,314677.0452245357,80.0,38.11,2.69,59.2,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250210T224811_20250210T224836_057840_072244_0469,VH,3538,2743,247747.10543929067,314676.9570720761,80.0,38.13,2.69,59.17,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250222T224810_20250222T224835_058015_072961_178E,VH,3538,2743,247879.0022624156,314688.3216408937,80.0,38.11,2.69,59.21,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250306T224811_20250306T224836_058190_07308D_CDA9,VH,3538,2743,247824.3785918604,314695.783772109,80.0,38.12,2.69,59.19,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250318T224811_20250318T224836_058365_073771_B1C2,VH,3538,2743,247846.3069789538,314691.6539388694,80.0,38.11,2.69,59.2,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250330T224811_20250330T224836_058540_073E75_9F1A,VH,3538,2743,247676.9482275455,314683.82575327053,80.0,38.15,2.69,59.16,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250411T224811_20250411T224836_058715_07459E_9525,VH,3538,2743,247911.24705750513,314676.9997042948,80.0,38.1,2.69,59.21,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250423T224811_20250423T224836_058890_074CC9_8953,VH,3538,2743,247829.9319705992,314671.06569037214,80.0,38.12,2.69,59.19,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250505T224811_20250505T224836_059065_0753C1_B8EA,VH,3538,2743,247795.4700922565,314671.23665374966,80.0,38.12,2.69,59.18,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250609T112534_20250609T112559_059568_076545_1D7F,VH,3543,2745,158361.76399227075,231663.5528445497,80.0,36.65,3.67,28.68,31.01,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250715T112532_20250715T112557_060093_07776A_62D2,VH,3548,2746,158096.00053231767,231711.90666733682,80.0,36.57,3.66,28.64,31.14,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250821T224808_20250821T224833_060640_078B59_E798,VH,3538,2743,247850.47081337468,314649.24635056296,80.0,29.82,1.64,37.57,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250902T224808_20250902T224833_060815_079241_9713,VH,3538,2743,247862.30196002268,314666.80042133597,80.0,29.81,1.64,37.57,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250914T224808_20250914T224833_060990_079946_63DA,VH,3538,2743,247762.8623976581,314675.12544620637,80.0,29.83,1.65,37.54,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250926T224808_20250926T224833_061165_07A04B_FD27,VH,3538,2743,247904.9239454805,314672.18878280907,80.0,29.81,1.65,37.57,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251008T224809_20251008T224834_061340_07A75B_C1A5,VH,3538,2743,247658.22468735938,314662.587614359,80.0,29.85,1.65,37.53,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251020T224808_20251020T224833_061515_07AE62_BC0B,VH,3538,2743,247825.55483406724,314659.41211253335,80.0,29.82,1.65,37.56,30.97,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251101T224808_20251101T224833_061690_07B564_1AD8,VH,3538,2743,247802.83440241503,314663.39498903166,80.0,29.82,1.65,37.55,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251113T224807_20251113T224832_061865_07BC26_8BE5,VH,3538,2743,247884.6808048203,314664.6074703363,80.0,29.81,1.65,37.56,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251125T224806_20251125T224831_062040_07C2F5_5BFA,VH,3538,2743,247795.8482942672,314661.90388804703,80.0,29.83,1.65,37.55,30.97,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251207T224805_20251207T224830_062215_07C9D3_13F1,VH,3538,2743,247745.2693249202,314654.9239291669,80.0,29.84,1.65,37.55,30.97,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251219T224804_20251219T224829_062390_07D0A3_DC5F,VH,3538,2743,247814.59710777973,314655.0272444634,80.0,29.82,1.65,37.56,30.97,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251231T224803_20251231T224828_062565_07D762_CEEB,VH,3538,2743,247860.0472763337,314659.8024852548,80.0,29.81,1.64,37.57,30.97,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250105T224813_20250105T224838_057315_070D6B_4F1E,VV,3538,2743,247812.40433420645,314675.2042606793,80.0,38.12,2.69,59.19,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250117T224812_20250117T224837_057490_071459_C3D3,VV,3538,2743,247876.41849283475,314677.0452245357,80.0,38.11,2.69,59.2,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250210T224811_20250210T224836_057840_072244_0469,VV,3538,2743,247747.10543929067,314676.9570720761,80.0,38.13,2.69,59.17,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250222T224810_20250222T224835_058015_072961_178E,VV,3538,2743,247879.0022624156,314688.3216408937,80.0,38.11,2.69,59.21,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250306T224811_20250306T224836_058190_07308D_CDA9,VV,3538,2743,247824.3785918604,314695.783772109,80.0,38.12,2.69,59.19,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250318T224811_20250318T224836_058365_073771_B1C2,VV,3538,2743,247846.3069789538,314691.6539388694,80.0,38.11,2.69,59.2,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250330T224811_20250330T224836_058540_073E75_9F1A,VV,3538,2743,247676.9482275455,314683.82575327053,80.0,38.15,2.69,59.16,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250411T224811_20250411T224836_058715_07459E_9525,VV,3538,2743,247911.24705750513,314676.9997042948,80.0,38.1,2.69,59.21,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250423T224811_20250423T224836_058890_074CC9_8953,VV,3538,2743,247829.9319705992,314671.06569037214,80.0,38.12,2.69,59.19,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250505T224811_20250505T224836_059065_0753C1_B8EA,VV,3538,2743,247795.4700922565,314671.23665374966,80.0,38.12,2.69,59.18,0.0,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250609T112534_20250609T112559_059568_076545_1D7F,VV,3543,2745,158361.76399227075,231663.5528445497,80.0,36.65,3.67,28.68,31.01,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250715T112532_20250715T112557_060093_07776A_62D2,VV,3548,2746,158096.00053231767,231711.90666733682,80.0,36.57,3.66,28.64,31.14,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250821T224808_20250821T224833_060640_078B59_E798,VV,3538,2743,247850.47081337468,314649.24635056296,80.0,29.82,1.64,37.57,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250902T224808_20250902T224833_060815_079241_9713,VV,3538,2743,247862.30196002268,314666.80042133597,80.0,29.81,1.64,37.57,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250914T224808_20250914T224833_060990_079946_63DA,VV,3538,2743,247762.8623976581,314675.12544620637,80.0,29.83,1.65,37.54,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20250926T224808_20250926T224833_061165_07A04B_FD27,VV,3538,2743,247904.9239454805,314672.18878280907,80.0,29.81,1.65,37.57,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251008T224809_20251008T224834_061340_07A75B_C1A5,VV,3538,2743,247658.22468735938,314662.587614359,80.0,29.85,1.65,37.53,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251020T224808_20251020T224833_061515_07AE62_BC0B,VV,3538,2743,247825.55483406724,314659.41211253335,80.0,29.82,1.65,37.56,30.97,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251101T224808_20251101T224833_061690_07B564_1AD8,VV,3538,2743,247802.83440241503,314663.39498903166,80.0,29.82,1.65,37.55,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251113T224807_20251113T224832_061865_07BC26_8BE5,VV,3538,2743,247884.6808048203,314664.6074703363,80.0,29.81,1.65,37.56,30.98,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251125T224806_20251125T224831_062040_07C2F5_5BFA,VV,3538,2743,247795.8482942672,314661.90388804703,80.0,29.83,1.65,37.55,30.97,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251207T224805_20251207T224830_062215_07C9D3_13F1,VV,3538,2743,247745.2693249202,314654.9239291669,80.0,29.84,1.65,37.54,30.97,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251219T224804_20251219T224829_062390_07D0A3_DC5F,VV,3538,2743,247814.59710777973,314655.0272444634,80.0,29.82,1.65,37.56,30.97,1,ok
Singapore,S1A_IW_GRDH_1SDV_20251231T224803_20251231T224828_062565_07D762_CEEB,VV,3538,2743,247860.0472763337,314659.8024852548,80.0,29.81,1.64,37.57,30.97,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250109T190756_20250109T190821_057371_070FA6_03D6,VH,3698,2943,278224.440821178,6287606.91255044,80.0,2.96,0.43,58.27,38.34,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250214T190754_20250214T190819_057896_07248A_4BF0,VH,3698,2943,278228.9375381972,6287622.922724824,80.0,2.96,0.43,58.27,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250310T190754_20250310T190819_058246_0732C7_AA66,VH,3698,2943,278159.0750331646,6287639.582071805,80.0,2.97,0.43,58.25,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250509T190755_20250509T190820_059121_0755D9_0C55,VH,3698,2943,278380.51327733626,6287569.740360159,80.0,2.92,0.43,58.3,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250521T190754_20250521T190819_059296_075BE6_A716,VH,3699,2943,278426.114743714,6287576.848874072,80.0,2.91,0.43,58.31,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250602T190754_20250602T190819_059471_0761F8_4A83,VH,3698,2943,278417.58618556266,6287558.395161574,80.0,2.91,0.43,58.31,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250614T190753_20250614T190818_059646_0767EE_B1E0,VH,3698,2943,278493.654595522,6287540.474769874,80.0,2.89,0.43,58.33,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250626T190753_20250626T190818_059821_076E01_58B5,VH,3698,2943,278481.799969282,6287530.717902813,80.0,2.9,0.43,58.33,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250708T190752_20250708T190817_059996_07740F_E63A,VH,3698,2943,278432.3400881697,6287541.485686578,80.0,2.9,0.43,58.32,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250720T190751_20250720T190816_060171_077A13_1559,VH,3699,2943,278426.87119188526,6287566.006044632,80.0,2.91,0.43,58.31,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250801T190751_20250801T190816_060346_078019_953E,VH,3698,2943,278340.6218562189,6287584.10782796,80.0,2.93,0.43,58.29,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250813T190751_20250813T190816_060521_0786AA_88CA,VH,3698,2943,278319.19613968214,6287587.562859701,80.0,2.94,0.43,58.29,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250825T190751_20250825T190816_060696_078D8D_4592,VH,3698,2943,278282.54079308914,6287593.423250513,80.0,2.94,0.43,58.28,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250906T190751_20250906T190816_060871_07947B_EDC3,VH,3699,2943,278309.8873383382,6287606.341921343,80.0,2.94,0.43,58.29,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250918T190752_20250918T190817_061046_079B83_BFBC,VH,3698,2943,278210.2679702829,6287619.525297816,80.0,2.96,0.43,58.26,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250930T190752_20250930T190817_061221_07A294_DB4F,VH,3698,2943,278177.7911094236,6287642.633236552,80.0,2.97,0.43,58.25,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20251012T190752_20251012T190817_061396_07A99C_7947,VH,3698,2943,277977.4979035638,6287638.996606044,80.0,3.02,0.43,58.21,38.34,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20251024T190752_20251024T190817_061571_07B0A2_E5D2,VH,3698,2943,278228.29214502836,6287613.78698161,80.0,2.96,0.43,58.27,38.34,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20251105T190752_20251105T190817_061746_07B792_3E36,VH,3698,2943,278275.5273574544,6287585.8742368985,80.0,2.95,0.43,58.28,38.34,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20251117T190751_20251117T190816_061921_07BE5B_1974,VH,3698,2943,278208.26924906543,6287588.949171418,80.0,2.96,0.43,58.27,38.34,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20251129T190750_20251129T190815_062096_07C52D_C156,VH,3698,2943,278221.69670630526,6287607.346887825,80.0,2.96,0.43,58.27,38.34,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20251211T190749_20251211T190814_062271_07CC01_6A6B,VH,3698,2943,278126.62688987085,6287609.229199778,80.0,2.98,0.43,58.24,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20251223T190747_20251223T190812_062446_07D2D3_0484,VH,3698,2943,278282.30862857937,6287584.726058753,80.0,2.94,0.43,58.28,38.34,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250109T190756_20250109T190821_057371_070FA6_03D6,VV,3698,2943,278224.440821178,6287606.91255044,80.0,2.96,0.43,58.27,38.34,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250214T190754_20250214T190819_057896_07248A_4BF0,VV,3698,2943,278228.9375381972,6287622.922724824,80.0,2.96,0.43,58.27,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250310T190754_20250310T190819_058246_0732C7_AA66,VV,3698,2943,278159.0750331646,6287639.582071805,80.0,2.97,0.43,58.25,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250509T190755_20250509T190820_059121_0755D9_0C55,VV,3698,2943,278380.51327733626,6287569.740360159,80.0,2.92,0.43,58.3,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250521T190754_20250521T190819_059296_075BE6_A716,VV,3699,2943,278426.114743714,6287576.848874072,80.0,2.91,0.43,58.31,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250602T190754_20250602T190819_059471_0761F8_4A83,VV,3698,2943,278417.58618556266,6287558.395161574,80.0,2.91,0.43,58.31,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250614T190753_20250614T190818_059646_0767EE_B1E0,VV,3698,2943,278493.654595522,6287540.474769874,80.0,2.89,0.43,58.33,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250626T190753_20250626T190818_059821_076E01_58B5,VV,3698,2943,278481.799969282,6287530.717902813,80.0,2.9,0.43,58.33,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250708T190752_20250708T190817_059996_07740F_E63A,VV,3698,2943,278432.3400881697,6287541.485686578,80.0,2.9,0.43,58.32,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250720T190751_20250720T190816_060171_077A13_1559,VV,3699,2943,278426.87119188526,6287566.006044632,80.0,2.91,0.43,58.31,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250801T190751_20250801T190816_060346_078019_953E,VV,3698,2943,278340.6218562189,6287584.10782796,80.0,2.93,0.43,58.29,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250813T190751_20250813T190816_060521_0786AA_88CA,VV,3698,2943,278319.19613968214,6287587.562859701,80.0,2.94,0.43,58.29,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250825T190751_20250825T190816_060696_078D8D_4592,VV,3698,2943,278282.54079308914,6287593.423250513,80.0,2.94,0.43,58.28,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250906T190751_20250906T190816_060871_07947B_EDC3,VV,3699,2943,278309.8873383382,6287606.341921343,80.0,2.94,0.43,58.29,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250918T190752_20250918T190817_061046_079B83_BFBC,VV,3698,2943,278210.2679702829,6287619.525297816,80.0,2.96,0.43,58.26,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20250930T190752_20250930T190817_061221_07A294_DB4F,VV,3698,2943,278177.7911094236,6287642.633236552,80.0,2.97,0.43,58.25,38.35,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20251012T190752_20251012T190817_061396_07A99C_7947,VV,3698,2943,277977.4979035638,6287638.996606044,80.0,3.02,0.43,58.21,38.34,1,ok
Sydney Botany,S1A_IW_GRDH_1SDV_20251024T190752_20251024T190817_061571_07B0A2_E5D2,VV,3698,2943,278228.29214502836,6287613.78698161,80.0,2.96,0.43,58.27,38.34,1,ok
