mmsi,ais_rows,final_class,class_level,source,confidence,type_code,imo,vessel_kind,registry_type,flag,name,note
422551300,3,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422551600,110,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422551700,4,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422551800,23,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422552100,32,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422552300,6,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422553800,4,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422554500,21,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422554900,72,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422555200,10,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422555600,8,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422555800,5,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422558200,8,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422558800,17,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422559100,24,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422559400,18,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422559800,4,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422561100,6,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422561200,134,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422561500,924,cargo_coarse,coarse,myshiptracking_label,coarse,70,,ship,,,,MyShipTracking label: Cargo
422561600,66,cargo_coarse,coarse,coarse_type_code,coarse,74,,ship,,,,AIS type code 74 (coarse family only)
422562100,8,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
422562200,4,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
422562600,44,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422562700,89,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422562800,12,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422564400,8,,unknown,needs_manual,none,40,,ship,,,,type_outside_frozen_rules
422564600,2,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422565400,8,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422566900,1,,unknown,needs_manual,none,99,8519605,ship,,,,absent_from_mapping
422568800,3,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422570100,29,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422570600,1,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422570700,50,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422571600,16,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422571700,15,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422572700,14,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422573000,16,,unknown,needs_manual,none,90,9404285,ship,,,,absent_from_mapping
422574400,11,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422574500,1,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422574800,11,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422575400,8,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
422575600,21,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422575700,6,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422575800,16,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422575900,25,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422576500,49,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422576900,1,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422578100,6,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422578400,53,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422579600,13,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422579700,6,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422580100,54,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422581300,13,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422581900,4,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422582300,3,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422584700,25,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422585400,1,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422585600,4,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
422586400,1,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422586500,6,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422587900,59,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422588500,1,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
422589500,16,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422589700,25,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422590500,9,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422590900,6,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422592100,11,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422592600,11,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422594600,15,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422594900,37,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422595400,3,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422595800,11,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422596800,2,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422596900,10,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422597000,45,,unknown,needs_manual,none,3,9092446,ship,,,,type_outside_frozen_rules
422597100,14,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422597500,41,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
422598800,3,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422599820,5,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422599900,1,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422600000,171,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422600700,16,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422601700,35,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422602900,24,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422603200,1,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422603900,1,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422604200,15,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422604400,10,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422604500,4,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422605100,8,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422605500,11,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422606200,17,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422606400,5,,unknown,needs_manual,none,37,,ship,,,,no_usable_type
422606611,5,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
422607200,7,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422607500,2,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422607600,5,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422608000,167,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422608100,6,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422608300,2,,unknown,needs_manual,none,90,,ship,,,,absent_from_mapping
422608500,6,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422608609,5,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422610500,2,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422611106,27,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422611129,6,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422611152,14,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422611182,88,,unknown,needs_manual,none,158,,ship,,,,absent_from_mapping
422611211,10,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422611331,12,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422611364,5,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422611421,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422616700,18,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422616840,3,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422617000,108,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422617100,4,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422618000,157,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422619900,20,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
422627080,6,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422627600,5,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422628900,44,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422629500,44,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422632847,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422638200,18,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422639800,4,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422641800,5,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422643500,9,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422643700,1,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
422646300,4,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422651200,4,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422651700,9,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422652400,33,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422652900,2,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422653200,1,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422653500,15,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422653600,3,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422655200,8,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422656000,137,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422657000,263,pilot_port_tender,fine,rule_validated,medium,50,,ship,,,,purity 0.903 support 373
422658000,439,,unknown,needs_manual,none,37,9452191,ship,,,,type_outside_frozen_rules
422658100,22,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422658200,3,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422659902,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422660000,47,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422663500,18,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422665600,1,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
422666500,4,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422667800,14,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422669000,92,,unknown,needs_manual,none,37,9501784,ship,,,,type_outside_frozen_rules
422669400,58,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422669588,2,,unknown,needs_manual,none,90,,ship,,,,absent_from_mapping
422670000,883,ship_untyped,untyped,vesselfinder_imo,registry,37,9501796,ship,Landing Craft,Iran,PARS 102,"VesselFinder: Landing Craft (IMO 9501796, out of ontology)"
422671000,973,cargo_coarse,coarse,myshiptracking_label,coarse,70,,ship,,,,MyShipTracking label: Cargo
422671800,4,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
422673500,32,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,conflicting_fine_classes
422673800,3,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
422673900,211,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422674000,201,,unknown,needs_manual,none,99,9636292,ship,,,,type_outside_frozen_rules
422677000,1,,unknown,needs_manual,none,,9466269,ship,,,,coarse_type_only
422680000,481,,unknown,needs_manual,none,37,9578593,ship,,,,type_outside_frozen_rules
422683900,25,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
422684300,7,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422686700,16,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
422687700,4,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
422695800,3,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
422697500,782,ship_untyped,untyped,vesselfinder_imo,registry,,1013729,ship,Landing Craft,Iran,ABAR KAVAN 4,"VesselFinder: Landing Craft (IMO 1013729, out of ontology)"
422697700,8,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
422700209,6,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422700750,21,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422702482,26,,unknown,needs_manual,none,253,,ship,,,,no_usable_type
422702598,6,,unknown,needs_manual,none,253,,ship,,,,no_usable_type
422702609,4,,unknown,needs_manual,none,253,,ship,,,,absent_from_mapping
422707300,21,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
422710000,30,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422710339,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710361,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710366,4,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710377,18,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422710386,3,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710398,7,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710412,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422710487,8,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422710562,39,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710575,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422710577,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710586,144,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710596,18,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710621,11,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710622,3,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710635,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422710644,1,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710652,6,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710661,16,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710683,22,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710686,77,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710696,3,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422710700,2,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422711124,4,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422711841,3,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422712100,7,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422712200,37,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422716800,38,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422728300,2,,unknown,needs_manual,none,,,ship,,,,type_outside_frozen_rules
422729900,12,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
422733500,28,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422734900,11,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422739800,14,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
422740400,5,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422744900,11,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422747400,11,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422747600,14,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422748200,7,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422749561,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422752800,55,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422753300,8,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422754100,25,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422755700,103,,unknown,needs_manual,none,90,8737702,ship,,,,type_outside_frozen_rules
422759300,10,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422760264,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422762000,76,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422763800,13,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422763900,71,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422764000,287,cargo_coarse,coarse,myshiptracking_label,coarse,70,,ship,,,,MyShipTracking label: Cargo
422764200,5,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422765000,105,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422766200,10,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
422767000,3,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422767300,3,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
422768449,2,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
422774200,132,,unknown,needs_manual,none,56,,ship,,,,absent_from_mapping
422777708,28,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422778000,69,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422779000,520,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422781000,100,,unknown,needs_manual,none,37,9615573,ship,,,,type_outside_frozen_rules
422783900,20,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422788200,14,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422790700,43,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422794000,609,cargo_coarse,coarse,myshiptracking_label,coarse,70,,ship,,,,MyShipTracking label: Cargo
422795900,18,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
422797600,11,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422798800,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
422801300,2,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422801319,7,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422809076,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422809099,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422809189,1,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422810900,68,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422811083,41,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422811253,91,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422811259,100,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422811293,70,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422811635,14,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422813000,15,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422833200,14,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422834000,247,cargo_coarse,coarse,myshiptracking_label,coarse,70,,ship,,,,MyShipTracking label: Cargo
422834100,15,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
422834554,345,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422836500,39,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422836800,249,cargo_coarse,coarse,myshiptracking_label,coarse,70,,ship,,,,MyShipTracking label: Cargo
422838100,2,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422840400,15,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422841300,24,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
422842000,757,,unknown,needs_manual,none,99,,ship,,,,coarse_type_only
422847900,15,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422849000,207,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422850000,25,,unknown,needs_manual,none,105,9551648,ship,,,,type_outside_frozen_rules
422852900,3,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422856700,6,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422857500,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422859500,5,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422860300,4,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422861600,9,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
422863000,46,cargo_coarse,coarse,coarse_type_code,coarse,79,,ship,,,,AIS type code 79 (coarse family only)
422863400,34,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422864200,3,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422865000,148,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422865400,950,cargo_coarse,coarse,myshiptracking_label,coarse,70,,ship,,,,MyShipTracking label: Cargo
422867100,37,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422867700,2,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
422871700,56,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422873000,20,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422874074,1,,unknown,needs_manual,none,253,,ship,,,,absent_from_mapping
422877500,10,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422878400,6,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422879000,209,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422879700,14,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
