product_id,port,track,relative_orbit,start_utc,stop_utc,footprint_min_lon,footprint_min_lat,footprint_max_lon,footprint_max_lat,ais_files,ais_rows,ais_mmsi_unique,fine_resolved,fine_resolved_from_fill,fine_resolved_coarse,fine_unresolved,fine_conflict,worldcover_need,worldcover_have,raster_polarizations,raster_local_complete,raster_remote_22559_complete,raster_action,detection_status,knowledge_ready,blockers
S1A_IW_GRDH_1SDV_20251216T015813_20251216T015842_062334_07CE71_2A42,Los Angeles,,137,2025-12-16T01:58:13Z,2025-12-16T01:58:42Z,,,,,2,7762,405,359,4,4,42,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251216T054125_20251216T054150_062336_07CE83_4CC7,Hamburg,,139,2025-12-16T05:41:25Z,2025-12-16T05:41:50Z,6.468334,53.467762,10.961589,55.378326,2,64708,1373,918,13,93,337,25,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251216T162959_20251216T163024_062342_07CECD_EF29,Richards Bay,145_1084,145,2025-12-16T16:29:59Z,2025-12-16T16:30:24Z,,,,,3,1329,65,59,0,5,1,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20251216T182618_20251216T182643_062344_07CEDA_6409,Tanger Med,147_110,147,2025-12-16T18:26:18Z,2025-12-16T18:26:43Z,,,,,1,2509,173,153,1,8,12,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251216T191533_20251216T191558_062344_07CEE0_56EE,Newcastle,147_701,147,2025-12-16T19:15:33Z,2025-12-16T19:15:58Z,,,,,1,3343,298,171,30,14,113,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20251217T062750_20251217T062815_062351_07CF1B_711C,Tanger Med,154_474,154,2025-12-17T06:27:50Z,2025-12-17T06:28:15Z,,,,,1,5838,476,428,2,20,28,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251217T153859_20251217T153928_062356_07CF51_9B63,Mombasa,,159,2025-12-17T15:38:59Z,2025-12-17T15:39:28Z,,,,,1,1370,70,61,0,3,6,0,1,1,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251217T173322_20251217T173347_062358_07CF5C_3556,Antwerp-Bruges,,161,2025-12-17T17:33:22Z,2025-12-17T17:33:47Z,1.55526,50.94899,5.757082,52.853558,2,177286,6676,3339,39,1955,1180,202,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251218T035230_20251218T035255_062364_07CF9A_DF33,Port Said,,167,2025-12-18T03:52:30Z,2025-12-18T03:52:55Z,30.422653,30.814068,33.412579,32.727699,2,2490,219,181,0,26,12,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251218T095432_20251218T095457_062368_07CFBE_D699,Ningbo-Zhoushan,,171,2025-12-18T09:54:32Z,2025-12-18T09:54:57Z,,,,,4,175199,8583,3583,1176,1293,3701,6,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251218T095457_20251218T095522_062368_07CFBE_85B2,Shanghai,,171,2025-12-18T09:54:57Z,2025-12-18T09:55:22Z,,,,,1,275157,15788,3245,790,6936,5602,5,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20251218T095612_20251218T095637_062368_07CFBE_D9B3,Qingdao,,171,2025-12-18T09:56:12Z,2025-12-18T09:56:37Z,,,,,3,87849,6241,3681,2446,385,2173,2,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251218T112529_20251218T112554_062368_07CFC8_E7C6,Singapore,171_1182,171,2025-12-18T11:25:29Z,2025-12-18T11:25:54Z,,,,,1,24711,2562,2101,5,211,250,0,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251219T083932_20251219T083957_062381_07D052_924F,Sydney Botany,9_1067,9,2025-12-19T08:39:32Z,2025-12-19T08:39:57Z,,,,,1,6013,478,299,38,24,155,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20251219T224804_20251219T224829_062390_07D0A3_DC5F,Singapore,,18,2025-12-19T22:48:04Z,2025-12-19T22:48:29Z,,,,,1,25430,2605,2198,7,165,242,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251220T225106_20251220T225131_062405_07D12D_7B19,New York,,33,2025-12-20T22:51:06Z,2025-12-20T22:51:31Z,-75.316811,39.556263,-71.966248,41.458652,4,18592,450,368,4,4,78,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251221T002659_20251221T002724_062406_07D137_C1EB,Houston,34_94,34,2025-12-21T00:26:59Z,2025-12-21T00:27:24Z,,,,,1,18393,672,608,135,18,46,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251222T083106_20251222T083135_062425_07D1FB_2E73,Santos,53_670,53,2025-12-22T08:31:06Z,2025-12-22T08:31:35Z,,,,,1,1538,187,163,0,15,9,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251222T141647_20251222T141712_062429_07D225_B5FC,Fujairah,,57,2025-12-22T14:16:47Z,2025-12-22T14:17:12Z,,,,,4,37339,684,579,1,35,70,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251223T015015_20251223T015040_062436_07D267_9748,Los Angeles,64_106,64,2025-12-23T01:50:15Z,2025-12-23T01:50:40Z,,,,,1,4233,559,516,4,0,43,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20251223T113403_20251223T113428_062442_07D2AB_3284,Port Klang,,70,2025-12-23T11:34:03Z,2025-12-23T11:34:28Z,99.6035,1.383582,102.180267,3.372308,3,23371,614,532,5,36,46,0,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251223T181816_20251223T181841_062446_07D2CE_C333,Tanger Med,,74,2025-12-23T18:18:16Z,2025-12-23T18:18:41Z,,,,,1,5556,559,492,5,25,42,0,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251223T190747_20251223T190812_062446_07D2D3_0484,Sydney Botany,,74,2025-12-23T19:07:47Z,2025-12-23T19:08:12Z,150.573807,-35.674992,153.807404,-33.5378,2,5726,298,155,45,5,136,2,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20251224T225601_20251224T225626_062463_07D36D_6B4E,Port Klang,91_582,91,2025-12-24T22:56:01Z,2025-12-24T22:56:26Z,,,,,1,4828,454,381,0,46,27,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20251226T055832_20251226T055857_062482_07D430_A244,Rotterdam,,110,2025-12-26T05:58:32Z,2025-12-26T05:58:57Z,,,,,1,38415,6414,3166,42,1959,1096,193,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251227T142459_20251227T142524_062502_07D505_24C1,Jebel Ali,,130,2025-12-27T14:24:59Z,2025-12-27T14:25:24Z,53.663036,24.452805,56.496143,26.382782,2,49234,1875,1312,12,158,404,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251228T001834_20251228T001859_062508_07D539_9CD9,Houston,,136,2025-12-28T00:18:34Z,2025-12-28T00:18:59Z,,,,,4,199302,1328,1234,257,14,78,2,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251228T015811_20251228T015840_062509_07D540_555E,Los Angeles,,137,2025-12-28T01:58:11Z,2025-12-28T01:58:40Z,,,,,2,6802,428,389,5,1,37,1,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251228T054123_20251228T054148_062511_07D550_B09A,Hamburg,,139,2025-12-28T05:41:23Z,2025-12-28T05:41:48Z,6.468334,53.467762,10.961589,55.378326,2,57076,1359,917,15,82,330,30,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251228T122307_20251228T122337_062515_07D578_08B8,Houston,143_492,143,2025-12-28T12:23:07Z,2025-12-28T12:23:37Z,,,,,1,23697,851,795,167,6,50,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20251228T162958_20251228T163023_062517_07D595_58B2,Richards Bay,145_1084,145,2025-12-28T16:29:58Z,2025-12-28T16:30:23Z,,,,,2,490,63,58,0,5,0,0,1,1,VV;VH,False,False,redownload,pending_rasters,False,worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251228T191531_20251228T191556_062519_07D5A7_5887,Newcastle,147_701,147,2025-12-28T19:15:31Z,2025-12-28T19:15:56Z,,,,,1,3402,370,214,37,19,137,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20251229T062223_20251229T062248_062526_07D5E4_5AA1,Newcastle,,154,2025-12-29T06:22:23Z,2025-12-29T06:22:48Z,,,,,1,4453,134,103,1,0,31,0,5,5,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251230T035229_20251230T035254_062539_07D665_2BBB,Port Said,,167,2025-12-30T03:52:29Z,2025-12-30T03:52:54Z,,,,,4,7555,220,183,0,25,11,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251230T095431_20251230T095456_062543_07D685_F009,Ningbo-Zhoushan,,171,2025-12-30T09:54:31Z,2025-12-30T09:54:56Z,,,,,3,169926,7522,3733,1160,1253,2530,6,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20251230T095456_20251230T095521_062543_07D685_E32F,Shanghai,,171,2025-12-30T09:54:56Z,2025-12-30T09:55:21Z,120.35878,29.90761,123.304535,31.820431,2,394805,14654,3593,833,6988,4058,15,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20251230T095611_20251230T095636_062543_07D685_8E60,Qingdao,,171,2025-12-30T09:56:11Z,2025-12-30T09:56:36Z,,,,,3,77096,4581,3010,1994,328,1240,3,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251231T224803_20251231T224828_062565_07D762_CEEB,Singapore,,18,2025-12-31T22:48:03Z,2025-12-31T22:48:28Z,,,,,1,73735,2776,2327,6,167,281,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20260104T113402_20260104T113427_062617_07D969_8415,Port Klang,,70,2026-01-04T11:34:02Z,2026-01-04T11:34:27Z,,,,,2,24730,670,547,9,52,71,0,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20260224T055828_20260224T055853_063357_07F51A_CAA5,Rotterdam,,110,2026-02-24T05:58:28Z,2026-02-24T05:58:53Z,,,,,1,136463,6748,3305,61,1955,1278,210,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250414T015728_20250414T015809_001883_0039AF_C154,Los Angeles,,137,2025-04-14T01:57:28Z,2025-04-14T01:58:09Z,,,,,3,34786,616,558,6,5,53,0,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250417T110506_20250417T110539_001932_003CAF_68DD,New York,11_458,11,2025-04-17T11:05:06Z,2025-04-17T11:05:39Z,,,,,1,6614,670,547,35,38,85,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250418T225012_20250418T225046_001954_003DFC_EE72,New York,33_131,33,2025-04-18T22:50:12Z,2025-04-18T22:50:46Z,,,,,1,2751,336,276,3,17,43,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250424T105659_20250424T105732_002034_0042A7_73B8,New York,113_459,113,2025-04-24T10:56:59Z,2025-04-24T10:57:32Z,,,,,1,3620,425,340,31,29,56,0,3,3,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250426T122203_20250426T122238_002064_004470_2E6E,Houston,143_493,143,2025-04-26T12:22:03Z,2025-04-26T12:22:38Z,,,,,1,21969,824,731,161,40,53,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250427T213046_20250427T213115_002084_0045AE_919E,Port Hedland,,163,2025-04-27T21:30:46Z,2025-04-27T21:31:15Z,,,,,1,882,86,69,1,13,4,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250429T110506_20250429T110531_002107_00471D_6096,New York,11_458,11,2025-04-29T11:05:06Z,2025-04-29T11:05:31Z,,,,,1,4711,430,352,9,22,56,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250502T213904_20250502T213934_002157_004949_F70B,Port Hedland,61_660,61,2025-05-02T21:39:04Z,2025-05-02T21:39:34Z,,,,,1,1623,181,138,1,28,15,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250508T015716_20250508T015745_002233_004BE0_DA3F,Los Angeles,,137,2025-05-08T01:57:16Z,2025-05-08T01:57:45Z,,,,,1,5505,560,496,6,6,57,1,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250508T054020_20250508T054045_002235_004BF1_0CB7,Hamburg,,139,2025-05-08T05:40:20Z,2025-05-08T05:40:45Z,,,,,1,23281,1863,1297,19,142,397,27,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250509T213046_20250509T213116_002259_004CBB_A647,Port Hedland,,163,2025-05-09T21:30:46Z,2025-05-09T21:31:16Z,,,,,1,1015,95,80,1,11,4,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250523T233308_20250523T233333_002464_005265_2288,Callao,,18,2025-05-23T23:33:08Z,2025-05-23T23:33:33Z,,,,,6,11842,172,135,9,11,26,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250526T083012_20250526T083037_002499_00535A_A7A9,Santos,,53,2025-05-26T08:30:12Z,2025-05-26T08:30:37Z,,,,,3,4286,224,161,0,44,19,0,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20250602T213049_20250602T213118_002609_005689_1434,Port Hedland,163_659,163,2025-06-02T21:30:49Z,2025-06-02T21:31:18Z,,,,,4,7338,92,77,1,11,4,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250604T030343_20250604T030408_002627_00570A_0813,Mombasa,6_605,6,2025-06-04T03:03:43Z,2025-06-04T03:04:08Z,,,,,1,1072,58,47,1,6,5,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250607T083013_20250607T083038_002674_005863_339E,Santos,,53,2025-06-07T08:30:13Z,2025-06-07T08:30:38Z,,,,,3,3114,194,145,0,31,18,0,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20250611T055738_20250611T055803_002731_005A0C_2C37,Antwerp-Bruges,,110,2025-06-11T05:57:38Z,2025-06-11T05:58:03Z,,,,,2,59446,4977,2560,39,1416,843,158,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250613T015719_20250613T015748_002758_005AD6_26B5,Los Angeles,,137,2025-06-13T01:57:19Z,2025-06-13T01:57:48Z,,,,,2,8972,553,494,4,6,53,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250614T213050_20250614T213119_002784_005B97_D06D,Port Hedland,163_659,163,2025-06-14T21:30:50Z,2025-06-14T21:31:19Z,,,,,5,6204,95,76,1,12,7,0,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250616T233310_20250616T233335_002814_005C72_163D,Callao,,18,2025-06-16T23:33:10Z,2025-06-16T23:33:35Z,,,,,6,11580,150,111,8,11,28,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250619T083013_20250619T083038_002849_005D71_762B,Santos,,53,2025-06-19T08:30:13Z,2025-06-19T08:30:38Z,,,,,3,3350,267,203,19,38,26,0,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20250620T135131_20250620T135156_002867_005DFA_32FD,Los Angeles,71_479,71,2025-06-20T13:51:31Z,2025-06-20T13:51:56Z,,,,,1,4082,573,511,3,10,52,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250623T055738_20250623T055803_002906_005F16_6E06,Antwerp-Bruges,,110,2025-06-23T05:57:38Z,2025-06-23T05:58:03Z,,,,,2,55688,4929,2544,32,1417,802,166,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250625T015720_20250625T015749_002933_005FDE_EE03,Los Angeles,,137,2025-06-25T01:57:20Z,2025-06-25T01:57:49Z,,,,,2,9882,584,513,3,7,64,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250626T062630_20250626T062655_002950_006065_E252,Tanger Med,154_471,154,2025-06-26T06:26:30Z,2025-06-26T06:26:55Z,,,,,1,7156,655,570,6,36,49,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250626T213050_20250626T213120_002959_0060A7_AC5E,Port Hedland,163_659,163,2025-06-26T21:30:50Z,2025-06-26T21:31:20Z,,,,,4,7193,97,81,1,9,7,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250627T103841_20250627T103906_002967_0060DB_2D77,Callao,171_633,171,2025-06-27T10:38:41Z,2025-06-27T10:39:06Z,,,,,1,2277,154,116,2,8,30,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250628T233310_20250628T233335_002989_00617B_4894,Callao,,18,2025-06-28T23:33:10Z,2025-06-28T23:33:35Z,,,,,6,17778,143,107,1,12,24,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250705T055739_20250705T055804_003081_00641D_2DF0,Antwerp-Bruges,,110,2025-07-05T05:57:39Z,2025-07-05T05:58:04Z,,,,,2,154522,5473,2851,52,1580,850,192,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250708T154757_20250708T154822_003131_006597_9D79,Port Said,160_99,160,2025-07-08T15:47:57Z,2025-07-08T15:48:22Z,,,,,1,4314,309,274,0,25,10,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250713T083015_20250713T083040_003199_006788_CF0A,Santos,,53,2025-07-13T08:30:15Z,2025-07-13T08:30:40Z,,,,,3,12451,260,205,5,38,17,0,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20250713T213910_20250713T213939_003207_0067C8_8C5C,Port Hedland,61_660,61,2025-07-13T21:39:10Z,2025-07-13T21:39:39Z,,,,,1,2164,180,142,0,17,21,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250719T015721_20250719T015750_003283_0069FB_AFE2,Los Angeles,,137,2025-07-19T01:57:21Z,2025-07-19T01:57:50Z,,,,,2,14823,713,644,4,6,63,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250720T173209_20250720T173234_003307_006AB5_D3FE,Antwerp-Bruges,,161,2025-07-20T17:32:09Z,2025-07-20T17:32:34Z,,,,,3,448991,5396,2750,58,1627,873,146,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250722T233312_20250722T233337_003339_006BA0_39DC,Callao,,18,2025-07-22T23:33:12Z,2025-07-22T23:33:37Z,,,,,3,7776,134,107,1,3,24,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250725T083016_20250725T083041_003374_006C9F_DCD2,Santos,,53,2025-07-25T08:30:16Z,2025-07-25T08:30:41Z,,,,,3,16521,251,187,5,43,21,0,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20250725T213910_20250725T213940_003382_006CE0_B415,Port Hedland,61_660,61,2025-07-25T21:39:10Z,2025-07-25T21:39:40Z,,,,,2,3518,181,137,0,21,23,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250731T015722_20250731T015751_003458_006F1C_8462,Los Angeles,,137,2025-07-31T01:57:22Z,2025-07-31T01:57:51Z,,,,,2,11300,622,551,4,4,66,1,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250802T103843_20250802T103908_003492_00701B_89A1,Callao,171_633,171,2025-08-02T10:38:43Z,2025-08-02T10:39:08Z,,,,,1,1559,124,99,1,7,18,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250803T233313_20250803T233338_003514_0070C0_6937,Callao,18_1139,18,2025-08-03T23:33:13Z,2025-08-03T23:33:38Z,,,,,1,1407,125,98,1,8,19,0,3,3,VV;VH,True,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20250806T083016_20250806T083041_003549_0071C1_63F3,Santos,,53,2025-08-06T08:30:16Z,2025-08-06T08:30:41Z,,,,,1,1058,207,169,0,23,15,0,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20250806T141547_20250806T141611_003553_0071DA_A70C,Fujairah,,57,2025-08-06T14:15:47Z,2025-08-06T14:16:11Z,,,,,2,10532,637,533,4,36,67,1,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250810T055741_20250810T055806_003606_007385_F130,Antwerp-Bruges,,110,2025-08-10T05:57:41Z,2025-08-10T05:58:06Z,,,,,2,50652,4652,2563,49,1216,731,142,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250812T015723_20250812T015752_003633_007456_BBF2,Los Angeles,137_104,137,2025-08-12T01:57:23Z,2025-08-12T01:57:52Z,,,,,1,5374,549,485,3,11,53,0,3,3,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
