manifest,date,utm,epsg_raster,epsg_vector,tif_exists,n_points,inside_pct,time_match,sog_med,len_med,status
SAR_Ship_Chip_20240617_UTM17N_EPSG32617_10m.manifest.json,20240617,17,32617,32617,1,108,100.0,108/108,0.0,62.5,ok
SAR_Ship_Chip_20240618_UTM12N_EPSG32612_10m.manifest.json,20240618,12,32612,32612,1,3,100.0,3/3,14.7,200.0,ok
SAR_Ship_Chip_20240618_UTM19N_EPSG32619_10m.manifest.json,20240618,19,32619,32619,1,80,100.0,80/80,0.1,70.0,ok
SAR_Ship_Chip_20240618_UTM20N_EPSG32620_10m.manifest.json,20240618,20,32620,32620,1,29,100.0,29/29,0.02,145.0,ok
SAR_Ship_Chip_20240619_UTM11N_EPSG32611_10m.manifest.json,20240619,11,32611,32611,1,248,100.0,248/248,0.01,185.0,ok
SAR_Ship_Chip_20240619_UTM15N_EPSG32615_10m.manifest.json,20240619,15,32615,32615,1,90,100.0,90/90,0.0,100.0,ok
SAR_Ship_Chip_20240619_UTM17N_EPSG32617_10m.manifest.json,20240619,17,32617,32617,1,46,100.0,46/46,0.01,190.0,ok
SAR_Ship_Chip_20240619_UTM18N_EPSG32618_10m.manifest.json,20240619,18,32618,32618,1,4,100.0,4/4,16.65,298.5,ok
SAR_Ship_Chip_20240620_UTM05N_EPSG32605_10m.manifest.json,20240620,5,32605,32605,1,4,100.0,4/4,6.29,32.5,ok
SAR_Ship_Chip_20240620_UTM16N_EPSG32616_10m.manifest.json,20240620,16,32616,32616,1,74,100.0,74/74,0.0,146.0,ok
SAR_Ship_Chip_20240620_UTM17N_EPSG32617_10m.manifest.json,20240620,17,32617,32617,1,3,100.0,3/3,10.6,333.0,ok
SAR_Ship_Chip_20240620_UTM19N_EPSG32619_10m.manifest.json,20240620,19,32619,32619,1,6,100.0,6/6,10.0,56.5,ok
SAR_Ship_Chip_20240621_UTM04N_EPSG32604_10m.manifest.json,20240621,4,32604,32604,1,1,100.0,1/1,0.0,280.0,ok
SAR_Ship_Chip_20240621_UTM11N_EPSG32611_10m.manifest.json,20240621,11,32611,32611,1,15,100.0,15/15,15.9,210.0,ok
SAR_Ship_Chip_20240621_UTM18N_EPSG32618_10m.manifest.json,20240621,18,32618,32618,1,169,100.0,169/169,0.06,159.0,ok
SAR_Ship_Chip_20240622_UTM09N_EPSG32609_10m.manifest.json,20240622,9,32609,32609,1,35,100.0,35/35,10.0,183.0,ok
SAR_Ship_Chip_20240622_UTM10N_EPSG32610_10m.manifest.json,20240622,10,32610,32610,1,105,100.0,105/105,1.32,176.0,ok
SAR_Ship_Chip_20240622_UTM14N_EPSG32614_10m.manifest.json,20240622,14,32614,32614,1,78,100.0,78/78,0.16,157.5,ok
SAR_Ship_Chip_20240622_UTM16N_EPSG32616_10m.manifest.json,20240622,16,32616,32616,1,35,100.0,35/35,0.1,164.0,ok
SAR_Ship_Chip_20240622_UTM17N_EPSG32617_10m.manifest.json,20240622,17,32617,32617,1,54,100.0,54/54,0.02,180.0,ok
SAR_Ship_Chip_20240623_UTM18N_EPSG32618_10m.manifest.json,20240623,18,32618,32618,1,20,100.0,20/20,0.0,87.5,ok
SAR_Ship_Chip_20240623_UTM19N_EPSG32619_10m.manifest.json,20240623,19,32619,32619,1,133,100.0,133/133,0.02,76.0,ok
SAR_Ship_Chip_20240623_UTM20N_EPSG32620_10m.manifest.json,20240623,20,32620,32620,1,1,100.0,1/1,15.3,166.0,ok
SAR_Ship_Chip_20240624_UTM10N_EPSG32610_10m.manifest.json,20240624,10,32610,32610,1,16,100.0,16/16,13.46,199.0,ok
SAR_Ship_Chip_20240624_UTM11N_EPSG32611_10m.manifest.json,20240624,11,32611,32611,1,21,100.0,21/21,9.0,199.0,ok
SAR_Ship_Chip_20240624_UTM14N_EPSG32614_10m.manifest.json,20240624,14,32614,32614,1,8,100.0,8/8,0.0,193.5,ok
SAR_Ship_Chip_20240624_UTM15N_EPSG32615_10m.manifest.json,20240624,15,32615,32615,1,117,100.0,117/117,0.0,170.0,ok
SAR_Ship_Chip_20240624_UTM17N_EPSG32617_10m.manifest.json,20240624,17,32617,32617,1,235,100.0,235/235,0.57,183.0,ok
SAR_Ship_Chip_20240625_UTM04N_EPSG32604_10m.manifest.json,20240625,4,32604,32604,1,25,100.0,25/25,0.0,63.0,ok
SAR_Ship_Chip_20240625_UTM17N_EPSG32617_10m.manifest.json,20240625,17,32617,32617,1,4,100.0,4/4,16.41,275.0,ok
SAR_Ship_Chip_20240625_UTM19N_EPSG32619_10m.manifest.json,20240625,19,32619,32619,1,12,100.0,12/12,9.02,102.0,ok
SAR_Ship_Chip_20240626_UTM11N_EPSG32611_10m.manifest.json,20240626,11,32611,32611,1,41,100.0,41/41,0.08,183.0,ok
SAR_Ship_Chip_20240626_UTM17N_EPSG32617_10m.manifest.json,20240626,17,32617,32617,1,23,100.0,23/23,0.1,186.0,ok
SAR_Ship_Chip_20240626_UTM18N_EPSG32618_10m.manifest.json,20240626,18,32618,32618,1,145,100.0,145/145,0.09,146.0,ok
SAR_Ship_Chip_20240627_UTM10N_EPSG32610_10m.manifest.json,20240627,10,32610,32610,1,349,100.0,349/349,0.0,94.0,ok
SAR_Ship_Chip_20240627_UTM17N_EPSG32617_10m.manifest.json,20240627,17,32617,32617,1,29,100.0,29/29,9.5,183.0,ok
SAR_Ship_Chip_20240628_UTM18N_EPSG32618_10m.manifest.json,20240628,18,32618,32618,1,196,100.0,196/196,0.08,95.0,ok
SAR_Ship_Chip_20240628_UTM19N_EPSG32619_10m.manifest.json,20240628,19,32619,32619,1,7,100.0,7/7,12.9,183.0,ok
SAR_Ship_Chip_20240701_UTM11N_EPSG32611_10m.manifest.json,20240701,11,32611,32611,1,193,100.0,193/193,0.0,190.0,ok
SAR_Ship_Chip_20240701_UTM15N_EPSG32615_10m.manifest.json,20240701,15,32615,32615,1,151,100.0,151/151,0.06,85.0,ok
SAR_Ship_Chip_20240701_UTM17N_EPSG32617_10m.manifest.json,20240701,17,32617,32617,1,47,100.0,47/47,0.13,186.0,ok
SAR_Ship_Chip_20240701_UTM18N_EPSG32618_10m.manifest.json,20240701,18,32618,32618,1,5,100.0,5/5,13.05,189.0,ok
SAR_Ship_Chip_20240702_UTM05N_EPSG32605_10m.manifest.json,20240702,5,32605,32605,1,6,100.0,6/6,5.09,37.5,ok
SAR_Ship_Chip_20240702_UTM16N_EPSG32616_10m.manifest.json,20240702,16,32616,32616,1,83,100.0,83/83,0.0,155.0,ok
SAR_Ship_Chip_20240702_UTM17N_EPSG32617_10m.manifest.json,20240702,17,32617,32617,1,20,100.0,20/20,12.25,186.5,ok
SAR_Ship_Chip_20240702_UTM19N_EPSG32619_10m.manifest.json,20240702,19,32619,32619,1,3,100.0,3/3,13.3,133.0,ok
SAR_Ship_Chip_20240629_UTM10N_EPSG32610_10m.manifest.json,20240629,10,32610,32610,1,323,100.0,323/323,0.1,146.0,ok
SAR_Ship_Chip_20240629_UTM15N_EPSG32615_10m.manifest.json,20240629,15,32615,32615,1,269,100.0,269/269,0.0,183.0,ok
SAR_Ship_Chip_20240629_UTM16N_EPSG32616_10m.manifest.json,20240629,16,32616,32616,1,4,100.0,4/4,0.0,118.5,ok
SAR_Ship_Chip_20240629_UTM17N_EPSG32617_10m.manifest.json,20240629,17,32617,32617,1,231,100.0,231/231,0.0,78.0,ok
SAR_Ship_Chip_20240630_UTM04N_EPSG32604_10m.manifest.json,20240630,4,32604,32604,1,2,100.0,2/2,7.4,80.5,ok
SAR_Ship_Chip_20240630_UTM12N_EPSG32612_10m.manifest.json,20240630,12,32612,32612,1,4,100.0,4/4,13.83,200.0,ok
SAR_Ship_Chip_20240630_UTM19N_EPSG32619_10m.manifest.json,20240630,19,32619,32619,1,87,100.0,87/87,0.1,50.0,ok
SAR_Ship_Chip_20240630_UTM20N_EPSG32620_10m.manifest.json,20240630,20,32620,32620,1,30,100.0,30/30,0.79,156.0,ok
SAR_Ship_Chip_20240705_UTM05N_EPSG32605_10m.manifest.json,20240705,5,32605,32605,1,4,100.0,4/4,4.75,37.0,ok
SAR_Ship_Chip_20240705_UTM12N_EPSG32612_10m.manifest.json,20240705,12,32612,32612,1,9,100.0,9/9,15.8,230.0,ok
SAR_Ship_Chip_20240705_UTM19N_EPSG32619_10m.manifest.json,20240705,19,32619,32619,1,37,100.0,37/37,1.6,135.0,ok
SAR_Ship_Chip_20240705_UTM20N_EPSG32620_10m.manifest.json,20240705,20,32620,32620,1,8,100.0,8/8,1.61,177.5,ok
SAR_Ship_Chip_20240706_UTM10N_EPSG32610_10m.manifest.json,20240706,10,32610,32610,1,319,100.0,319/319,0.0,100.0,ok
SAR_Ship_Chip_20240706_UTM11N_EPSG32611_10m.manifest.json,20240706,11,32611,32611,1,98,100.0,98/98,0.08,195.5,ok
SAR_Ship_Chip_20240706_UTM14N_EPSG32614_10m.manifest.json,20240706,14,32614,32614,1,120,100.0,120/120,0.0,170.5,ok
SAR_Ship_Chip_20240706_UTM15N_EPSG32615_10m.manifest.json,20240706,15,32615,32615,1,355,100.0,355/355,0.0,176.0,ok
SAR_Ship_Chip_20240706_UTM17N_EPSG32617_10m.manifest.json,20240706,17,32617,32617,1,248,100.0,248/248,6.04,190.0,ok
SAR_Ship_Chip_20240707_UTM17N_EPSG32617_10m.manifest.json,20240707,17,32617,32617,1,17,100.0,17/17,13.8,210.0,ok
SAR_Ship_Chip_20240707_UTM19N_EPSG32619_10m.manifest.json,20240707,19,32619,32619,1,8,100.0,8/8,5.41,105.5,ok
SAR_Ship_Chip_20240707_UTM20N_EPSG32620_10m.manifest.json,20240707,20,32620,32620,1,2,100.0,2/2,16.9,155.0,ok
SAR_Ship_Chip_20240708_UTM11N_EPSG32611_10m.manifest.json,20240708,11,32611,32611,1,41,100.0,41/41,0.1,180.0,ok
SAR_Ship_Chip_20240708_UTM16N_EPSG32616_10m.manifest.json,20240708,16,32616,32616,1,311,100.0,311/311,0.0,100.0,ok
SAR_Ship_Chip_20240708_UTM17N_EPSG32617_10m.manifest.json,20240708,17,32617,32617,1,21,100.0,21/21,0.07,185.0,ok
SAR_Ship_Chip_20240708_UTM18N_EPSG32618_10m.manifest.json,20240708,18,32618,32618,1,135,100.0,135/135,0.0,166.0,ok
SAR_Ship_Chip_20240703_UTM11N_EPSG32611_10m.manifest.json,20240703,11,32611,32611,1,21,100.0,21/21,12.9,192.0,ok
SAR_Ship_Chip_20240703_UTM18N_EPSG32618_10m.manifest.json,20240703,18,32618,32618,1,164,100.0,164/164,0.03,176.0,ok
SAR_Ship_Chip_20240703_UTM19N_EPSG32619_10m.manifest.json,20240703,19,32619,32619,1,2,100.0,2/2,8.7,152.5,ok
SAR_Ship_Chip_20240704_UTM09N_EPSG32609_10m.manifest.json,20240704,9,32609,32609,1,15,100.0,15/15,10.2,183.0,ok
SAR_Ship_Chip_20240704_UTM10N_EPSG32610_10m.manifest.json,20240704,10,32610,32610,1,107,100.0,107/107,1.2,179.0,ok
SAR_Ship_Chip_20240704_UTM14N_EPSG32614_10m.manifest.json,20240704,14,32614,32614,1,73,100.0,73/73,0.0,177.0,ok
SAR_Ship_Chip_20240704_UTM16N_EPSG32616_10m.manifest.json,20240704,16,32616,32616,1,45,100.0,45/45,3.79,200.0,ok
SAR_Ship_Chip_20240704_UTM17N_EPSG32617_10m.manifest.json,20240704,17,32617,32617,1,65,100.0,65/65,8.03,177.0,ok
SAR_Ship_Chip_20240710_UTM20N_EPSG32620_10m.manifest.json,20240710,20,32620,32620,1,35,100.0,35/35,4.2,175.0,ok
SAR_Ship_Chip_20240711_UTM10N_EPSG32610_10m.manifest.json,20240711,10,32610,32610,1,50,100.0,50/50,11.1,173.5,ok
SAR_Ship_Chip_20240711_UTM14N_EPSG32614_10m.manifest.json,20240711,14,32614,32614,1,1,100.0,1/1,4.3,127.0,ok
SAR_Ship_Chip_20240711_UTM15N_EPSG32615_10m.manifest.json,20240711,15,32615,32615,1,228,100.0,228/228,0.0,177.0,ok
SAR_Ship_Chip_20240711_UTM17N_EPSG32617_10m.manifest.json,20240711,17,32617,32617,1,102,100.0,102/102,0.0,85.0,ok
SAR_Ship_Chip_20240712_UTM04N_EPSG32604_10m.manifest.json,20240712,4,32604,32604,1,2,100.0,2/2,4.43,157.0,ok
SAR_Ship_Chip_20240712_UTM19N_EPSG32619_10m.manifest.json,20240712,19,32619,32619,1,80,100.0,80/80,0.08,51.0,ok
SAR_Ship_Chip_20240712_UTM20N_EPSG32620_10m.manifest.json,20240712,20,32620,32620,1,37,100.0,37/37,0.1,160.0,ok
SAR_Ship_Chip_20240709_UTM10N_EPSG32610_10m.manifest.json,20240709,10,32610,32610,1,336,100.0,336/336,0.0,100.0,ok
SAR_Ship_Chip_20240709_UTM16N_EPSG32616_10m.manifest.json,20240709,16,32616,32616,1,8,100.0,8/8,0.0,100.0,ok
SAR_Ship_Chip_20240709_UTM17N_EPSG32617_10m.manifest.json,20240709,17,32617,32617,1,44,100.0,44/44,8.69,236.5,ok
SAR_Ship_Chip_20240709_UTM20N_EPSG32620_10m.manifest.json,20240709,20,32620,32620,1,11,100.0,11/11,6.7,124.0,ok
SAR_Ship_Chip_20240710_UTM04N_EPSG32604_10m.manifest.json,20240710,4,32604,32604,1,30,100.0,30/30,0.03,64.0,ok
SAR_Ship_Chip_20240710_UTM12N_EPSG32612_10m.manifest.json,20240710,12,32612,32612,1,4,100.0,4/4,16.48,243.5,ok
SAR_Ship_Chip_20240710_UTM18N_EPSG32618_10m.manifest.json,20240710,18,32618,32618,1,175,100.0,175/175,0.07,78.0,ok
SAR_Ship_Chip_20240710_UTM19N_EPSG32619_10m.manifest.json,20240710,19,32619,32619,1,8,100.0,8/8,12.0,159.0,ok
SAR_Ship_Chip_20240713_UTM11N_EPSG32611_10m.manifest.json,20240713,11,32611,32611,1,229,100.0,229/229,0.0,198.0,ok
SAR_Ship_Chip_20240713_UTM15N_EPSG32615_10m.manifest.json,20240713,15,32615,32615,1,96,100.0,96/96,0.0,85.0,ok
SAR_Ship_Chip_20240713_UTM17N_EPSG32617_10m.manifest.json,20240713,17,32617,32617,1,56,100.0,56/56,2.69,188.0,ok
SAR_Ship_Chip_20240713_UTM18N_EPSG32618_10m.manifest.json,20240713,18,32618,32618,1,6,100.0,6/6,10.43,189.5,ok
SAR_Ship_Chip_20240714_UTM05N_EPSG32605_10m.manifest.json,20240714,5,32605,32605,1,1,100.0,1/1,9.74,280.0,ok
SAR_Ship_Chip_20240714_UTM16N_EPSG32616_10m.manifest.json,20240714,16,32616,32616,1,57,100.0,57/57,0.0,136.0,ok
SAR_Ship_Chip_20240714_UTM17N_EPSG32617_10m.manifest.json,20240714,17,32617,32617,1,10,100.0,10/10,14.2,195.0,ok
SAR_Ship_Chip_20240714_UTM19N_EPSG32619_10m.manifest.json,20240714,19,32619,32619,1,4,100.0,4/4,13.16,39.0,ok
SAR_Ship_Chip_20240715_UTM11N_EPSG32611_10m.manifest.json,20240715,11,32611,32611,1,13,100.0,13/13,12.73,199.0,ok
SAR_Ship_Chip_20240715_UTM18N_EPSG32618_10m.manifest.json,20240715,18,32618,32618,1,160,100.0,160/160,0.1,179.5,ok
SAR_Ship_Chip_20240715_UTM19N_EPSG32619_10m.manifest.json,20240715,19,32619,32619,1,30,100.0,30/30,11.1,162.0,ok
SAR_Ship_Chip_20240716_UTM09N_EPSG32609_10m.manifest.json,20240716,9,32609,32609,1,28,100.0,28/28,5.17,140.0,ok
SAR_Ship_Chip_20240716_UTM10N_EPSG32610_10m.manifest.json,20240716,10,32610,32610,1,118,100.0,118/118,2.92,181.5,ok
SAR_Ship_Chip_20240716_UTM14N_EPSG32614_10m.manifest.json,20240716,14,32614,32614,1,77,100.0,77/77,0.0,176.0,ok
SAR_Ship_Chip_20240716_UTM16N_EPSG32616_10m.manifest.json,20240716,16,32616,32616,1,36,100.0,36/36,0.04,133.5,ok
SAR_Ship_Chip_20240716_UTM17N_EPSG32617_10m.manifest.json,20240716,17,32617,32617,1,50,100.0,50/50,0.0,160.0,ok
SAR_Ship_Chip_20240716_UTM18N_EPSG32618_10m.manifest.json,20240716,18,32618,32618,1,49,100.0,49/49,0.0,45.0,ok
SAR_Ship_Chip_20240716_UTM20N_EPSG32620_10m.manifest.json,20240716,20,32620,32620,1,1,100.0,1/1,14.14,183.0,ok
SAR_Ship_Chip_20240717_UTM05N_EPSG32605_10m.manifest.json,20240717,5,32605,32605,1,5,100.0,5/5,0.0,38.0,ok
SAR_Ship_Chip_20240717_UTM12N_EPSG32612_10m.manifest.json,20240717,12,32612,32612,1,10,100.0,10/10,13.27,226.5,ok
SAR_Ship_Chip_20240717_UTM18N_EPSG32618_10m.manifest.json,20240717,18,32618,32618,1,21,100.0,21/21,0.0,47.0,ok
SAR_Ship_Chip_20240717_UTM19N_EPSG32619_10m.manifest.json,20240717,19,32619,32619,1,139,100.0,139/139,0.02,66.0,ok
SAR_Ship_Chip_20240718_UTM10N_EPSG32610_10m.manifest.json,20240718,10,32610,32610,1,315,100.0,315/315,0.0,100.0,ok
SAR_Ship_Chip_20240718_UTM11N_EPSG32611_10m.manifest.json,20240718,11,32611,32611,1,134,100.0,134/134,0.1,197.0,ok
SAR_Ship_Chip_20240720_UTM18N_EPSG32618_10m.manifest.json,20240720,18,32618,32618,1,146,100.0,146/146,0.0,140.5,ok
SAR_Ship_Chip_20240721_UTM10N_EPSG32610_10m.manifest.json,20240721,10,32610,32610,1,307,100.0,307/307,0.0,96.0,ok
SAR_Ship_Chip_20240721_UTM16N_EPSG32616_10m.manifest.json,20240721,16,32616,32616,1,6,100.0,6/6,0.0,92.5,ok
SAR_Ship_Chip_20240721_UTM17N_EPSG32617_10m.manifest.json,20240721,17,32617,32617,1,40,100.0,40/40,4.52,189.5,ok
SAR_Ship_Chip_20240721_UTM20N_EPSG32620_10m.manifest.json,20240721,20,32620,32620,1,1,100.0,1/1,12.2,294.0,ok
SAR_Ship_Chip_20240722_UTM04N_EPSG32604_10m.manifest.json,20240722,4,32604,32604,1,35,100.0,35/35,0.0,60.0,ok
SAR_Ship_Chip_20240722_UTM12N_EPSG32612_10m.manifest.json,20240722,12,32612,32612,1,17,100.0,17/17,14.5,199.0,ok
SAR_Ship_Chip_20240722_UTM18N_EPSG32618_10m.manifest.json,20240722,18,32618,32618,1,186,100.0,186/186,0.0,97.5,ok
SAR_Ship_Chip_20240728_UTM10N_EPSG32610_10m.manifest.json,20240728,10,32610,32610,1,118,100.0,118/118,1.9,180.0,ok
SAR_Ship_Chip_20240728_UTM14N_EPSG32614_10m.manifest.json,20240728,14,32614,32614,1,65,100.0,65/65,0.0,144.0,ok
SAR_Ship_Chip_20240728_UTM16N_EPSG32616_10m.manifest.json,20240728,16,32616,32616,1,39,100.0,39/39,0.0,153.0,ok
SAR_Ship_Chip_20240728_UTM17N_EPSG32617_10m.manifest.json,20240728,17,32617,32617,1,74,100.0,74/74,0.1,181.5,ok
SAR_Ship_Chip_20240728_UTM18N_EPSG32618_10m.manifest.json,20240728,18,32618,32618,1,29,100.0,29/29,0.0,55.0,ok
SAR_Ship_Chip_20240729_UTM04N_EPSG32604_10m.manifest.json,20240729,4,32604,32604,1,3,100.0,3/3,13.98,166.0,ok
SAR_Ship_Chip_20240729_UTM05N_EPSG32605_10m.manifest.json,20240729,5,32605,32605,1,4,100.0,4/4,8.79,92.5,ok
SAR_Ship_Chip_20240729_UTM12N_EPSG32612_10m.manifest.json,20240729,12,32612,32612,1,11,100.0,11/11,13.7,199.0,ok
SAR_Ship_Chip_20240718_UTM14N_EPSG32614_10m.manifest.json,20240718,14,32614,32614,1,13,100.0,13/13,0.0,199.0,ok
SAR_Ship_Chip_20240718_UTM15N_EPSG32615_10m.manifest.json,20240718,15,32615,32615,1,502,100.0,502/502,0.0,180.0,ok
SAR_Ship_Chip_20240718_UTM17N_EPSG32617_10m.manifest.json,20240718,17,32617,32617,1,215,100.0,215/215,1.44,180.0,ok
SAR_Ship_Chip_20240719_UTM04N_EPSG32604_10m.manifest.json,20240719,4,32604,32604,1,29,100.0,29/29,0.0,68.0,ok
SAR_Ship_Chip_20240719_UTM17N_EPSG32617_10m.manifest.json,20240719,17,32617,32617,1,23,100.0,23/23,13.8,185.0,ok
SAR_Ship_Chip_20240720_UTM11N_EPSG32611_10m.manifest.json,20240720,11,32611,32611,1,40,100.0,40/40,0.01,179.0,ok
SAR_Ship_Chip_20240720_UTM16N_EPSG32616_10m.manifest.json,20240720,16,32616,32616,1,132,100.0,132/132,0.0,180.0,ok
SAR_Ship_Chip_20240720_UTM17N_EPSG32617_10m.manifest.json,20240720,17,32617,32617,1,27,100.0,27/27,0.0,190.0,ok
SAR_Ship_Chip_20240722_UTM19N_EPSG32619_10m.manifest.json,20240722,19,32619,32619,1,5,100.0,5/5,12.3,182.0,ok
SAR_Ship_Chip_20240723_UTM10N_EPSG32610_10m.manifest.json,20240723,10,32610,32610,1,327,100.0,327/327,0.1,154.0,ok
SAR_Ship_Chip_20240723_UTM15N_EPSG32615_10m.manifest.json,20240723,15,32615,32615,1,257,100.0,257/257,0.0,177.0,ok
SAR_Ship_Chip_20240723_UTM17N_EPSG32617_10m.manifest.json,20240723,17,32617,32617,1,96,100.0,96/96,0.0,55.0,ok
SAR_Ship_Chip_20240724_UTM04N_EPSG32604_10m.manifest.json,20240724,4,32604,32604,1,7,100.0,7/7,7.84,145.0,ok
SAR_Ship_Chip_20240724_UTM19N_EPSG32619_10m.manifest.json,20240724,19,32619,32619,1,94,100.0,94/94,0.01,50.0,ok
SAR_Ship_Chip_20240724_UTM20N_EPSG32620_10m.manifest.json,20240724,20,32620,32620,1,32,100.0,32/32,0.1,129.5,ok
SAR_Ship_Chip_20240725_UTM11N_EPSG32611_10m.manifest.json,20240725,11,32611,32611,1,228,100.0,228/228,0.0,199.5,ok
SAR_Ship_Chip_20240725_UTM15N_EPSG32615_10m.manifest.json,20240725,15,32615,32615,1,114,100.0,114/114,0.0,84.5,ok
SAR_Ship_Chip_20240726_UTM05N_EPSG32605_10m.manifest.json,20240726,5,32605,32605,1,5,100.0,5/5,7.0,38.0,ok
SAR_Ship_Chip_20240726_UTM16N_EPSG32616_10m.manifest.json,20240726,16,32616,32616,1,51,100.0,51/51,0.0,172.0,ok
SAR_Ship_Chip_20240727_UTM04N_EPSG32604_10m.manifest.json,20240727,4,32604,32604,1,2,100.0,2/2,4.7,157.0,ok
SAR_Ship_Chip_20240727_UTM11N_EPSG32611_10m.manifest.json,20240727,11,32611,32611,1,15,100.0,15/15,12.72,200.0,ok
SAR_Ship_Chip_20240727_UTM18N_EPSG32618_10m.manifest.json,20240727,18,32618,32618,1,157,100.0,157/157,0.0,177.0,ok
SAR_Ship_Chip_20240727_UTM19N_EPSG32619_10m.manifest.json,20240727,19,32619,32619,1,12,100.0,12/12,13.7,186.5,ok
SAR_Ship_Chip_20240728_UTM09N_EPSG32609_10m.manifest.json,20240728,9,32609,32609,1,23,100.0,23/23,11.55,183.0,ok
SAR_Ship_Chip_20240731_UTM20N_EPSG32620_10m.manifest.json,20240731,20,32620,32620,1,1,100.0,1/1,12.08,183.0,ok
SAR_Ship_Chip_20240801_UTM11N_EPSG32611_10m.manifest.json,20240801,11,32611,32611,1,33,100.0,33/33,0.1,179.0,ok
SAR_Ship_Chip_20240801_UTM16N_EPSG32616_10m.manifest.json,20240801,16,32616,32616,1,303,100.0,303/303,0.0,108.0,ok
SAR_Ship_Chip_20240801_UTM17N_EPSG32617_10m.manifest.json,20240801,17,32617,32617,1,23,100.0,23/23,0.07,157.0,ok
SAR_Ship_Chip_20240801_UTM18N_EPSG32618_10m.manifest.json,20240801,18,32618,32618,1,145,100.0,145/145,0.0,132.0,ok
SAR_Ship_Chip_20240801_UTM19N_EPSG32619_10m.manifest.json,20240801,19,32619,32619,1,2,100.0,2/2,10.7,259.5,ok
SAR_Ship_Chip_20240802_UTM10N_EPSG32610_10m.manifest.json,20240802,10,32610,32610,1,358,100.0,358/358,0.0,100.0,ok
SAR_Ship_Chip_20240802_UTM16N_EPSG32616_10m.manifest.json,20240802,16,32616,32616,1,4,100.0,4/4,5.5,108.5,ok
SAR_Ship_Chip_20240729_UTM19N_EPSG32619_10m.manifest.json,20240729,19,32619,32619,1,32,100.0,32/32,0.06,131.0,ok
SAR_Ship_Chip_20240730_UTM10N_EPSG32610_10m.manifest.json,20240730,10,32610,32610,1,321,100.0,321/321,0.0,118.0,ok
SAR_Ship_Chip_20240730_UTM11N_EPSG32611_10m.manifest.json,20240730,11,32611,32611,1,104,100.0,104/104,0.04,213.0,ok
SAR_Ship_Chip_20240730_UTM14N_EPSG32614_10m.manifest.json,20240730,14,32614,32614,1,13,100.0,13/13,0.12,199.0,ok
SAR_Ship_Chip_20240730_UTM15N_EPSG32615_10m.manifest.json,20240730,15,32615,32615,1,489,100.0,489/489,0.0,180.0,ok
SAR_Ship_Chip_20240730_UTM17N_EPSG32617_10m.manifest.json,20240730,17,32617,32617,1,210,100.0,210/210,1.12,182.0,ok
SAR_Ship_Chip_20240731_UTM04N_EPSG32604_10m.manifest.json,20240731,4,32604,32604,1,32,100.0,32/32,0.0,58.5,ok
SAR_Ship_Chip_20240731_UTM19N_EPSG32619_10m.manifest.json,20240731,19,32619,32619,1,24,100.0,24/24,5.47,159.0,ok
SAR_Ship_Chip_20240802_UTM17N_EPSG32617_10m.manifest.json,20240802,17,32617,32617,1,26,100.0,26/26,11.99,232.0,ok
SAR_Ship_Chip_20240802_UTM20N_EPSG32620_10m.manifest.json,20240802,20,32620,32620,1,8,100.0,8/8,11.41,179.0,ok
SAR_Ship_Chip_20240803_UTM04N_EPSG32604_10m.manifest.json,20240803,4,32604,32604,1,29,100.0,29/29,0.0,68.0,ok
SAR_Ship_Chip_20240803_UTM12N_EPSG32612_10m.manifest.json,20240803,12,32612,32612,1,11,100.0,11/11,15.4,232.0,ok
SAR_Ship_Chip_20240803_UTM18N_EPSG32618_10m.manifest.json,20240803,18,32618,32618,1,193,100.0,193/193,0.06,89.0,ok
SAR_Ship_Chip_20240803_UTM19N_EPSG32619_10m.manifest.json,20240803,19,32619,32619,1,6,100.0,6/6,12.3,170.5,ok
SAR_Ship_Chip_20240804_UTM10N_EPSG32610_10m.manifest.json,20240804,10,32610,32610,1,341,100.0,341/341,0.1,176.0,ok
SAR_Ship_Chip_20240804_UTM15N_EPSG32615_10m.manifest.json,20240804,15,32615,32615,1,264,100.0,264/264,0.0,180.0,ok
SAR_Ship_Chip_20240804_UTM16N_EPSG32616_10m.manifest.json,20240804,16,32616,32616,1,3,100.0,3/3,0.0,67.0,ok
SAR_Ship_Chip_20240804_UTM17N_EPSG32617_10m.manifest.json,20240804,17,32617,32617,1,221,100.0,221/221,0.0,95.0,ok
SAR_Ship_Chip_20240805_UTM04N_EPSG32604_10m.manifest.json,20240805,4,32604,32604,1,3,100.0,3/3,9.4,64.0,ok
SAR_Ship_Chip_20240805_UTM12N_EPSG32612_10m.manifest.json,20240805,12,32612,32612,1,2,100.0,2/2,13.05,163.5,ok
SAR_Ship_Chip_20240805_UTM16N_EPSG32616_10m.manifest.json,20240805,16,32616,32616,1,1,100.0,1/1,15.5,200.0,ok
SAR_Ship_Chip_20240805_UTM19N_EPSG32619_10m.manifest.json,20240805,19,32619,32619,1,98,100.0,98/98,0.1,52.0,ok
SAR_Ship_Chip_20240805_UTM20N_EPSG32620_10m.manifest.json,20240805,20,32620,32620,1,39,100.0,39/39,0.1,128.0,ok
SAR_Ship_Chip_20240806_UTM11N_EPSG32611_10m.manifest.json,20240806,11,32611,32611,1,248,100.0,248/248,0.0,199.0,ok
SAR_Ship_Chip_20240806_UTM15N_EPSG32615_10m.manifest.json,20240806,15,32615,32615,1,120,100.0,120/120,0.0,92.0,ok
