port,product,pol,objects,quark_file,quark_mb,quark_fid
Qingdao,S1A_IW_GRDH_1SDV_20251031T095616_20251031T095641_061668_07B482_0BCC,VV,556,S1A_IW_GRDH_1SDV_20251031T095616_20251031T095641_061668_07B482_0BCC_VV_UTM_8bit.tif,408.8,c8097fb4e80749869ff4fffd1bc8188e
Qingdao,S1A_IW_GRDH_1SDV_20251112T095615_20251112T095640_061843_07BB43_DBA5,VH,575,S1A_IW_GRDH_1SDV_20251112T095615_20251112T095640_061843_07BB43_DBA5_VH_UTM_8bit.tif,296.9,2320e1f7bd6b402e8e67a27beba9349f
Qingdao,S1A_IW_GRDH_1SDV_20251112T095615_20251112T095640_061843_07BB43_DBA5,VV,695,S1A_IW_GRDH_1SDV_20251112T095615_20251112T095640_061843_07BB43_DBA5_VV_UTM_8bit.tif,356.5,eced23dca17d49c8a0a6ff87822dcd48
Qingdao,S1A_IW_GRDH_1SDV_20251124T095615_20251124T095640_062018_07C214_78ED,VH,495,S1A_IW_GRDH_1SDV_20251124T095615_20251124T095640_062018_07C214_78ED_VH_UTM_8bit.tif,307.2,7292db04080641ada6b46a9d99bbbffc
Qingdao,S1A_IW_GRDH_1SDV_20251124T095615_20251124T095640_062018_07C214_78ED,VV,473,S1A_IW_GRDH_1SDV_20251124T095615_20251124T095640_062018_07C214_78ED_VV_UTM_8bit.tif,449.3,a1a496a731d2450cbacf5354c258fa56
Qingdao,S1A_IW_GRDH_1SDV_20251206T095613_20251206T095638_062193_07C8EB_13B5,VH,569,S1A_IW_GRDH_1SDV_20251206T095613_20251206T095638_062193_07C8EB_13B5_VH_UTM_8bit.tif,303.6,2985b9c1ead640848aa2d4f445f761f1
Qingdao,S1A_IW_GRDH_1SDV_20251206T095613_20251206T095638_062193_07C8EB_13B5,VV,474,S1A_IW_GRDH_1SDV_20251206T095613_20251206T095638_062193_07C8EB_13B5_VV_UTM_8bit.tif,439.6,e34955be27d44d7caa248b8425d42828
Qingdao,S1A_IW_GRDH_1SDV_20251218T095612_20251218T095637_062368_07CFBE_D9B3,VH,472,S1A_IW_GRDH_1SDV_20251218T095612_20251218T095637_062368_07CFBE_D9B3_VH_UTM_8bit.tif,304.2,3446cdf235894dffbafd5c2d0fd8454e
Qingdao,S1A_IW_GRDH_1SDV_20251218T095612_20251218T095637_062368_07CFBE_D9B3,VV,423,S1A_IW_GRDH_1SDV_20251218T095612_20251218T095637_062368_07CFBE_D9B3_VV_UTM_8bit.tif,414.7,52d7798f929748608cf5643812648643
Qingdao,S1A_IW_GRDH_1SDV_20251230T095611_20251230T095636_062543_07D685_8E60,VH,513,S1A_IW_GRDH_1SDV_20251230T095611_20251230T095636_062543_07D685_8E60_VH_UTM_8bit.tif,296.7,ec920230587641eda755ef6596aaeb64
Qingdao,S1A_IW_GRDH_1SDV_20251230T095611_20251230T095636_062543_07D685_8E60,VV,440,S1A_IW_GRDH_1SDV_20251230T095611_20251230T095636_062543_07D685_8E60_VV_UTM_8bit.tif,370.1,076ba1a0485b4520a03b7a7cc98543fe
Qingdao,S1C_IW_GRDH_1SDV_20251025T215643_20251025T215708_004724_00954D_12A7,VH,707,S1C_IW_GRDH_1SDV_20251025T215643_20251025T215708_004724_00954D_12A7_VH_UTM_8bit.tif,265.7,d2fc0dcaa1184d7ea6805550c3208419
Qingdao,S1C_IW_GRDH_1SDV_20251025T215643_20251025T215708_004724_00954D_12A7,VV,549,S1C_IW_GRDH_1SDV_20251025T215643_20251025T215708_004724_00954D_12A7_VV_UTM_8bit.tif,408.0,973a926e8ce54ccabdd13b7d32130e49
Richards Bay,S1A_IW_GRDH_1SDV_20250327T163005_20250327T163030_058492_073C79_EAA7,VH,19,S1A_IW_GRDH_1SDV_20250327T163005_20250327T163030_058492_073C79_EAA7_VH_UTM_8bit.tif,378.6,af195cc451ea4567b74430b1f803d69d
Richards Bay,S1A_IW_GRDH_1SDV_20250327T163005_20250327T163030_058492_073C79_EAA7,VV,20,S1A_IW_GRDH_1SDV_20250327T163005_20250327T163030_058492_073C79_EAA7_VV_UTM_8bit.tif,446.8,1e9c95e576804c6db82e7293e55ba282
Richards Bay,S1A_IW_GRDH_1SDV_20250502T163006_20250502T163031_059017_0751E2_680E,VH,42,S1A_IW_GRDH_1SDV_20250502T163006_20250502T163031_059017_0751E2_680E_VH_UTM_8bit.tif,380.0,a0e1981c9aa44abf981892d3cd642be5
Richards Bay,S1A_IW_GRDH_1SDV_20250502T163006_20250502T163031_059017_0751E2_680E,VV,38,S1A_IW_GRDH_1SDV_20250502T163006_20250502T163031_059017_0751E2_680E_VV_UTM_8bit.tif,452.7,3f61c2ad7ce845d0ace0debfe8084190
Richards Bay,S1A_IW_GRDH_1SDV_20250526T163005_20250526T163030_059367_075E5F_4FCB,VH,30,S1A_IW_GRDH_1SDV_20250526T163005_20250526T163030_059367_075E5F_4FCB_VH_UTM_8bit.tif,367.5,6dfd17a981ac40519b95cbc5b7221e71
Richards Bay,S1A_IW_GRDH_1SDV_20250526T163005_20250526T163030_059367_075E5F_4FCB,VV,27,S1A_IW_GRDH_1SDV_20250526T163005_20250526T163030_059367_075E5F_4FCB_VV_UTM_8bit.tif,424.1,83f0f8a95e144b09939e7d4451a20d8b
Richards Bay,S1A_IW_GRDH_1SDV_20250607T163005_20250607T163030_059542_076467_C24A,VH,16,S1A_IW_GRDH_1SDV_20250607T163005_20250607T163030_059542_076467_C24A_VH_UTM_8bit.tif,373.6,2c4d7ad7c8b146e19eef4822af1d7de8
Richards Bay,S1A_IW_GRDH_1SDV_20250607T163005_20250607T163030_059542_076467_C24A,VV,18,S1A_IW_GRDH_1SDV_20250607T163005_20250607T163030_059542_076467_C24A_VV_UTM_8bit.tif,450.7,f001b11443a14fa282ecc51478787c4f
Richards Bay,S1A_IW_GRDH_1SDV_20250619T163004_20250619T163029_059717_076A60_94E5,VH,28,S1A_IW_GRDH_1SDV_20250619T163004_20250619T163029_059717_076A60_94E5_VH_UTM_8bit.tif,366.8,9730774e633d4561a8690898166bd2d9
Richards Bay,S1A_IW_GRDH_1SDV_20250619T163004_20250619T163029_059717_076A60_94E5,VV,30,S1A_IW_GRDH_1SDV_20250619T163004_20250619T163029_059717_076A60_94E5_VV_UTM_8bit.tif,443.5,78a5e0c7898c4d6598a6ddcfb4d67025
Richards Bay,S1A_IW_GRDH_1SDV_20250713T163003_20250713T163028_060067_07767F_5920,VH,20,S1A_IW_GRDH_1SDV_20250713T163003_20250713T163028_060067_07767F_5920_VH_UTM_8bit.tif,371.0,547e402f83a649f48bf4c44cc37b6640
Richards Bay,S1A_IW_GRDH_1SDV_20250713T163003_20250713T163028_060067_07767F_5920,VV,19,S1A_IW_GRDH_1SDV_20250713T163003_20250713T163028_060067_07767F_5920_VV_UTM_8bit.tif,449.0,2cc83075fe0d49ca8fc2a98b11efa588
Richards Bay,S1A_IW_GRDH_1SDV_20250725T163002_20250725T163027_060242_077C8C_6445,VH,17,S1A_IW_GRDH_1SDV_20250725T163002_20250725T163027_060242_077C8C_6445_VH_UTM_8bit.tif,372.8,57c3162947bb4eef82ad550abc910d41
Richards Bay,S1A_IW_GRDH_1SDV_20250725T163002_20250725T163027_060242_077C8C_6445,VV,15,S1A_IW_GRDH_1SDV_20250725T163002_20250725T163027_060242_077C8C_6445_VV_UTM_8bit.tif,438.0,1d43f26d1d34432bacac3f81662d4354
Richards Bay,S1A_IW_GRDH_1SDV_20250911T163003_20250911T163028_060942_079755_9E0D,VH,25,S1A_IW_GRDH_1SDV_20250911T163003_20250911T163028_060942_079755_9E0D_VH_UTM_8bit.tif,374.1,004554f421604642b10667789032290c
Richards Bay,S1A_IW_GRDH_1SDV_20250911T163003_20250911T163028_060942_079755_9E0D,VV,27,S1A_IW_GRDH_1SDV_20250911T163003_20250911T163028_060942_079755_9E0D_VV_UTM_8bit.tif,458.9,1ba376a7dad44d9baf313771a5b15fee
Richards Bay,S1A_IW_GRDH_1SDV_20251216T162959_20251216T163024_062342_07CECD_EF29,VH,45,S1A_IW_GRDH_1SDV_20251216T162959_20251216T163024_062342_07CECD_EF29_VH_UTM_8bit.tif,377.9,3c4c36a442d04d2583ea689cfedf0112
Richards Bay,S1A_IW_GRDH_1SDV_20251216T162959_20251216T163024_062342_07CECD_EF29,VV,45,S1A_IW_GRDH_1SDV_20251216T162959_20251216T163024_062342_07CECD_EF29_VV_UTM_8bit.tif,472.1,4db50c3ccf0d407f9accac65abd8fe68
Richards Bay,S1C_IW_GRDH_1SDV_20250920T031050_20250920T031118_004202_008574_3319,VH,77,S1C_IW_GRDH_1SDV_20250920T031050_20250920T031118_004202_008574_3319_VH_UTM_8bit.tif,305.3,368d0f7cdcff40df9270a97e5bb29cf5
Richards Bay,S1C_IW_GRDH_1SDV_20250920T031050_20250920T031118_004202_008574_3319,VV,77,S1C_IW_GRDH_1SDV_20250920T031050_20250920T031118_004202_008574_3319_VV_UTM_8bit.tif,471.5,1a1858dabe8442529e95573391486118
Richards Bay,S1C_IW_GRDH_1SDV_20251002T031050_20251002T031117_004377_008ACD_BFF1,VH,44,S1C_IW_GRDH_1SDV_20251002T031050_20251002T031117_004377_008ACD_BFF1_VH_UTM_8bit.tif,324.8,8cce54c686dc4c558f22513c6c3fd23a
Richards Bay,S1C_IW_GRDH_1SDV_20251002T031050_20251002T031117_004377_008ACD_BFF1,VV,52,S1C_IW_GRDH_1SDV_20251002T031050_20251002T031117_004377_008ACD_BFF1_VV_UTM_8bit.tif,504.8,2eacba66d391414cb223d9163980d346
Richards Bay,S1C_IW_GRDH_1SDV_20251119T031050_20251119T031117_005077_00A0F4_F122,VH,78,S1C_IW_GRDH_1SDV_20251119T031050_20251119T031117_005077_00A0F4_F122_VH_UTM_8bit.tif,297.3,4c916cff8c694f8096cb5396d68a1c23
Richards Bay,S1C_IW_GRDH_1SDV_20251119T031050_20251119T031117_005077_00A0F4_F122,VV,77,S1C_IW_GRDH_1SDV_20251119T031050_20251119T031117_005077_00A0F4_F122_VV_UTM_8bit.tif,431.9,2c9fd06820e94a5d960d37714b0a6066
Rotterdam,S1A_IW_GRDH_1SDV_20250112T055841_20250112T055906_057407_07110D_854D,VH,578,S1A_IW_GRDH_1SDV_20250112T055841_20250112T055906_057407_07110D_854D_VH_UTM_8bit.tif,355.9,158166aaaed14aca9d9b73152a3d590e
Rotterdam,S1A_IW_GRDH_1SDV_20250112T055841_20250112T055906_057407_07110D_854D,VV,588,S1A_IW_GRDH_1SDV_20250112T055841_20250112T055906_057407_07110D_854D_VV_UTM_8bit.tif,381.2,5eb77415e9194878ab5741ac111fae89
Rotterdam,S1A_IW_GRDH_1SDV_20250217T055839_20250217T055904_057932_0725F5_9F4A,VH,613,S1A_IW_GRDH_1SDV_20250217T055839_20250217T055904_057932_0725F5_9F4A_VH_UTM_8bit.tif,350.0,e4b921fb013143ec82881e34a0c09392
Rotterdam,S1A_IW_GRDH_1SDV_20250217T055839_20250217T055904_057932_0725F5_9F4A,VV,627,S1A_IW_GRDH_1SDV_20250217T055839_20250217T055904_057932_0725F5_9F4A_VV_UTM_8bit.tif,421.6,becd6a0e63594bf1a502cc7bf0d6049c
Rotterdam,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,VH,681,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC_VH_UTM_8bit.tif,352.0,42dd086bf63a4c1188014b2d875e1f05
Rotterdam,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,VV,694,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC_VV_UTM_8bit.tif,376.0,87de189f45874da6bdf019656ff7ed93
Rotterdam,S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B,VH,608,S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B_VH_UTM_8bit.tif,356.4,389cfbcc75b343cbb2de5a54b3d53024
Rotterdam,S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B,VV,598,S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B_VV_UTM_8bit.tif,364.0,0107f53b4ab04ee0b658c0e5a5bc9828
Rotterdam,S1A_IW_GRDH_1SDV_20250909T055837_20250909T055902_060907_0795EC_8CC1,VH,635,S1A_IW_GRDH_1SDV_20250909T055837_20250909T055902_060907_0795EC_8CC1_VH_UTM_8bit.tif,356.7,cd13252ffe3b40fab829e9d3ac7a15e3
Rotterdam,S1A_IW_GRDH_1SDV_20250909T055837_20250909T055902_060907_0795EC_8CC1,VV,642,S1A_IW_GRDH_1SDV_20250909T055837_20250909T055902_060907_0795EC_8CC1_VV_UTM_8bit.tif,371.8,bf026955f0394d52b07799e2db2896d0
Rotterdam,S1A_IW_GRDH_1SDV_20251027T055837_20251027T055902_061607_07B211_E251,VH,555,S1A_IW_GRDH_1SDV_20251027T055837_20251027T055902_061607_07B211_E251_VH_UTM_8bit.tif,382.2,512db8bcdd9148409f2b84d56b45c6f5
Rotterdam,S1A_IW_GRDH_1SDV_20251027T055837_20251027T055902_061607_07B211_E251,VV,551,S1A_IW_GRDH_1SDV_20251027T055837_20251027T055902_061607_07B211_E251_VV_UTM_8bit.tif,478.6,ac582517377244cb87e7086e509b68cf
Rotterdam,S1A_IW_GRDH_1SDV_20251120T055836_20251120T055901_061957_07BFB6_DC2D,VH,466,S1A_IW_GRDH_1SDV_20251120T055836_20251120T055901_061957_07BFB6_DC2D_VH_UTM_8bit.tif,365.1,4ac2593defb84da4ae3a5188ed2c1b56
Rotterdam,S1A_IW_GRDH_1SDV_20251120T055836_20251120T055901_061957_07BFB6_DC2D,VV,469,S1A_IW_GRDH_1SDV_20251120T055836_20251120T055901_061957_07BFB6_DC2D_VV_UTM_8bit.tif,419.7,3fd46bb8b18b4f7ebd3adbe980a3b90b
Rotterdam,S1A_IW_GRDH_1SDV_20251202T055835_20251202T055900_062132_07C68A_27C0,VH,501,S1A_IW_GRDH_1SDV_20251202T055835_20251202T055900_062132_07C68A_27C0_VH_UTM_8bit.tif,367.8,d31670c1014e419fb6c6f1df7fcc6d7d
Rotterdam,S1A_IW_GRDH_1SDV_20251202T055835_20251202T055900_062132_07C68A_27C0,VV,519,S1A_IW_GRDH_1SDV_20251202T055835_20251202T055900_062132_07C68A_27C0_VV_UTM_8bit.tif,413.7,ce1f100f59be449e8dd3e9d5a13b97cd
Rotterdam,S1A_IW_GRDH_1SDV_20251214T055834_20251214T055859_062307_07CD62_B45A,VH,502,S1A_IW_GRDH_1SDV_20251214T055834_20251214T055859_062307_07CD62_B45A_VH_UTM_8bit.tif,365.2,a70038f879ee49d98197bdd277b30176
Rotterdam,S1A_IW_GRDH_1SDV_20251214T055834_20251214T055859_062307_07CD62_B45A,VV,493,S1A_IW_GRDH_1SDV_20251214T055834_20251214T055859_062307_07CD62_B45A_VV_UTM_8bit.tif,405.2,ccb5c929c475410aa18df485df14f7db
Rotterdam,S1A_IW_GRDH_1SDV_20251226T055832_20251226T055857_062482_07D430_A244,VH,422,S1A_IW_GRDH_1SDV_20251226T055832_20251226T055857_062482_07D430_A244_VH_UTM_8bit.tif,356.7,c8cdd0543fcd41ee851d103507784ebd
Rotterdam,S1A_IW_GRDH_1SDV_20251226T055832_20251226T055857_062482_07D430_A244,VV,447,S1A_IW_GRDH_1SDV_20251226T055832_20251226T055857_062482_07D430_A244_VV_UTM_8bit.tif,437.7,99207dc400a6452bb015845d88f55a99
Rotterdam,S1A_IW_GRDH_1SDV_20260224T055828_20260224T055853_063357_07F51A_CAA5,VH,576,S1A_IW_GRDH_1SDV_20260224T055828_20260224T055853_063357_07F51A_CAA5_VH_UTM_8bit.tif,362.6,fcdfe151b0f343759b7a955d2b1361ee
Rotterdam,S1A_IW_GRDH_1SDV_20260224T055828_20260224T055853_063357_07F51A_CAA5,VV,589,S1A_IW_GRDH_1SDV_20260224T055828_20260224T055853_063357_07F51A_CAA5_VV_UTM_8bit.tif,366.4,018c4417e65f474ea878f6e7f20d98d7
Santos,S1A_IW_GRDH_1SDV_20250213T083110_20250213T083139_057875_0723AA_0832,VH,12,S1A_IW_GRDH_1SDV_20250213T083110_20250213T083139_057875_0723AA_0832_VH_UTM_8bit.tif,483.1,544cb0f375de473db9cc1d2ee908fd5e
Santos,S1A_IW_GRDH_1SDV_20250213T083110_20250213T083139_057875_0723AA_0832,VV,11,S1A_IW_GRDH_1SDV_20250213T083110_20250213T083139_057875_0723AA_0832_VV_UTM_8bit.tif,507.3,28f1bb9f90f24d319a776caea5d6177f
Santos,S1A_IW_GRDH_1SDV_20250309T083110_20250309T083139_058225_0731F2_0C8F,VH,9,S1A_IW_GRDH_1SDV_20250309T083110_20250309T083139_058225_0731F2_0C8F_VH_UTM_8bit.tif,482.6,813e612c241941268c92898edd8a9d3c
Santos,S1A_IW_GRDH_1SDV_20250309T083110_20250309T083139_058225_0731F2_0C8F,VV,8,S1A_IW_GRDH_1SDV_20250309T083110_20250309T083139_058225_0731F2_0C8F_VV_UTM_8bit.tif,493.3,a86d5bbda55e4ee6bf62e444360dc547
Santos,S1C_IW_GRDH_1SDV_20250526T083012_20250526T083037_002499_00535A_A7A9,VH,84,S1C_IW_GRDH_1SDV_20250526T083012_20250526T083037_002499_00535A_A7A9_VH_UTM_8bit.tif,349.6,a34507b481f44cd2b46d1323be7512e7
Santos,S1C_IW_GRDH_1SDV_20250526T083012_20250526T083037_002499_00535A_A7A9,VV,90,S1C_IW_GRDH_1SDV_20250526T083012_20250526T083037_002499_00535A_A7A9_VV_UTM_8bit.tif,426.1,742c25d4d39e4bb7bd6570018d18a94b
Santos,S1C_IW_GRDH_1SDV_20250607T083013_20250607T083038_002674_005863_339E,VH,25,S1C_IW_GRDH_1SDV_20250607T083013_20250607T083038_002674_005863_339E_VH_UTM_8bit.tif,350.0,341a2e9f3ced49ac87e8a78651f72208
Santos,S1C_IW_GRDH_1SDV_20250607T083013_20250607T083038_002674_005863_339E,VV,24,S1C_IW_GRDH_1SDV_20250607T083013_20250607T083038_002674_005863_339E_VV_UTM_8bit.tif,411.1,aeb5b488ed80454d820e35ed596d3762
Santos,S1C_IW_GRDH_1SDV_20250619T083013_20250619T083038_002849_005D71_762B,VH,42,S1C_IW_GRDH_1SDV_20250619T083013_20250619T083038_002849_005D71_762B_VH_UTM_8bit.tif,344.9,3643c54dd38d473da17be59044664310
Santos,S1C_IW_GRDH_1SDV_20250619T083013_20250619T083038_002849_005D71_762B,VV,30,S1C_IW_GRDH_1SDV_20250619T083013_20250619T083038_002849_005D71_762B_VV_UTM_8bit.tif,405.2,62e0ca64367f476e861fdff07dd8279f
Santos,S1C_IW_GRDH_1SDV_20250713T083015_20250713T083040_003199_006788_CF0A,VH,64,S1C_IW_GRDH_1SDV_20250713T083015_20250713T083040_003199_006788_CF0A_VH_UTM_8bit.tif,346.5,c0d99fb43f9c4447a1eb7583d4ff12af
Santos,S1C_IW_GRDH_1SDV_20250713T083015_20250713T083040_003199_006788_CF0A,VV,66,S1C_IW_GRDH_1SDV_20250713T083015_20250713T083040_003199_006788_CF0A_VV_UTM_8bit.tif,432.6,54c6ed924f9e4b198bfa380bcef2da99
Santos,S1C_IW_GRDH_1SDV_20250725T083016_20250725T083041_003374_006C9F_DCD2,VH,62,S1C_IW_GRDH_1SDV_20250725T083016_20250725T083041_003374_006C9F_DCD2_VH_UTM_8bit.tif,350.1,0b2ce24bbb764486a325d4a83f44dab7
Santos,S1C_IW_GRDH_1SDV_20250725T083016_20250725T083041_003374_006C9F_DCD2,VV,72,S1C_IW_GRDH_1SDV_20250725T083016_20250725T083041_003374_006C9F_DCD2_VV_UTM_8bit.tif,448.7,3d68189c2f8d4d698dc69a87893a57e9
Santos,S1C_IW_GRDH_1SDV_20250806T083016_20250806T083041_003549_0071C1_63F3,VH,43,S1C_IW_GRDH_1SDV_20250806T083016_20250806T083041_003549_0071C1_63F3_VH_UTM_8bit.tif,350.5,89f1a3f2fd304b62adf60edea4c9bca7
Santos,S1C_IW_GRDH_1SDV_20250806T083016_20250806T083041_003549_0071C1_63F3,VV,34,S1C_IW_GRDH_1SDV_20250806T083016_20250806T083041_003549_0071C1_63F3_VV_UTM_8bit.tif,443.3,f3b1c1bd76ec41ce9d54d81efbb247ef
Santos,S1C_IW_GRDH_1SDV_20250923T083018_20250923T083043_004249_0086DF_07F5,VH,28,S1C_IW_GRDH_1SDV_20250923T083018_20250923T083043_004249_0086DF_07F5_VH_UTM_8bit.tif,350.9,1738355faee74ba9a56711f9ec5676ea
Santos,S1C_IW_GRDH_1SDV_20250923T083018_20250923T083043_004249_0086DF_07F5,VV,30,S1C_IW_GRDH_1SDV_20250923T083018_20250923T083043_004249_0086DF_07F5_VV_UTM_8bit.tif,429.5,543c47d02ae74e4c8296d41f5632153e
Santos,S1C_IW_GRDH_1SDV_20251005T083018_20251005T083043_004424_008C38_8E9B,VH,43,S1C_IW_GRDH_1SDV_20251005T083018_20251005T083043_004424_008C38_8E9B_VH_UTM_8bit.tif,349.1,506f563783f44d198784949b09d70792
Santos,S1C_IW_GRDH_1SDV_20251005T083018_20251005T083043_004424_008C38_8E9B,VV,37,S1C_IW_GRDH_1SDV_20251005T083018_20251005T083043_004424_008C38_8E9B_VV_UTM_8bit.tif,440.7,287f6156dc9f46828e923bb06e5714c5
Santos,S1C_IW_GRDH_1SDV_20251017T083018_20251017T083043_004599_009184_9E4E,VH,68,S1C_IW_GRDH_1SDV_20251017T083018_20251017T083043_004599_009184_9E4E_VH_UTM_8bit.tif,345.9,1ced4d2184724dd68cebbd22384ed0e4
Santos,S1C_IW_GRDH_1SDV_20251017T083018_20251017T083043_004599_009184_9E4E,VV,66,S1C_IW_GRDH_1SDV_20251017T083018_20251017T083043_004599_009184_9E4E_VV_UTM_8bit.tif,417.6,fc853c318a62415c83d350163d25b5ce
Santos,S1C_IW_GRDH_1SDV_20251110T083017_20251110T083042_004949_009CA9_3A13,VH,23,S1C_IW_GRDH_1SDV_20251110T083017_20251110T083042_004949_009CA9_3A13_VH_UTM_8bit.tif,346.8,b6ef82e1690440d59fe26849afdff58a
Santos,S1C_IW_GRDH_1SDV_20251110T083017_20251110T083042_004949_009CA9_3A13,VV,20,S1C_IW_GRDH_1SDV_20251110T083017_20251110T083042_004949_009CA9_3A13_VV_UTM_8bit.tif,415.4,3791e644f44046eda6e4c1fab4a1e301
Santos,S1C_IW_GRDH_1SDV_20251204T083017_20251204T083042_005299_00A86E_347C,VH,21,S1C_IW_GRDH_1SDV_20251204T083017_20251204T083042_005299_00A86E_347C_VH_UTM_8bit.tif,348.9,dfe438c84b8f4f9cb700843f258e2590
Santos,S1C_IW_GRDH_1SDV_20251204T083017_20251204T083042_005299_00A86E_347C,VV,21,S1C_IW_GRDH_1SDV_20251204T083017_20251204T083042_005299_00A86E_347C_VV_UTM_8bit.tif,419.6,e6e7594e1c1e4b1caaa0a6e903f2f043
Santos,S1C_IW_GRDH_1SDV_20251216T083016_20251216T083041_005474_00AE73_758D,VH,27,S1C_IW_GRDH_1SDV_20251216T083016_20251216T083041_005474_00AE73_758D_VH_UTM_8bit.tif,347.7,ec885bc245f6493fa0055d879e67041b
Santos,S1C_IW_GRDH_1SDV_20251216T083016_20251216T083041_005474_00AE73_758D,VV,24,S1C_IW_GRDH_1SDV_20251216T083016_20251216T083041_005474_00AE73_758D_VV_UTM_8bit.tif,382.6,d3fd8899522a4e16b2682d7e7264eb13
Santos,S1C_IW_GRDH_1SDV_20251228T083015_20251228T083040_005649_00B479_86EE,VH,13,S1C_IW_GRDH_1SDV_20251228T083015_20251228T083040_005649_00B479_86EE_VH_UTM_8bit.tif,347.9,b5d87691a94e45f8b35d3e1d37de59f7
Santos,S1C_IW_GRDH_1SDV_20251228T083015_20251228T083040_005649_00B479_86EE,VV,16,S1C_IW_GRDH_1SDV_20251228T083015_20251228T083040_005649_00B479_86EE_VV_UTM_8bit.tif,407.7,d8e3fb3f4eff48ce8447e26b1c8f1dd9
Shanghai,S1A_IW_GRDH_1SDV_20250422T095504_20250422T095529_058868_074BDE_2A15,VH,1627,S1A_IW_GRDH_1SDV_20250422T095504_20250422T095529_058868_074BDE_2A15_VH_UTM_8bit.tif,361.7,563361598fef4a6b84ccb3ce04080923
Shanghai,S1A_IW_GRDH_1SDV_20250422T095504_20250422T095529_058868_074BDE_2A15,VV,1574,S1A_IW_GRDH_1SDV_20250422T095504_20250422T095529_058868_074BDE_2A15_VV_UTM_8bit.tif,382.7,165ba1a49114445f889bea85d507e268
Shanghai,S1A_IW_GRDH_1SDV_20250504T095504_20250504T095529_059043_0752E1_E126,VH,1630,S1A_IW_GRDH_1SDV_20250504T095504_20250504T095529_059043_0752E1_E126_VH_UTM_8bit.tif,359.0,c74455a2d02f41229a7c13ecb22885bd
Shanghai,S1A_IW_GRDH_1SDV_20250504T095504_20250504T095529_059043_0752E1_E126,VV,1630,S1A_IW_GRDH_1SDV_20250504T095504_20250504T095529_059043_0752E1_E126_VV_UTM_8bit.tif,404.5,f6444cba79414f6aba9006b74c21326f
Shanghai,S1A_IW_GRDH_1SDV_20250516T095504_20250516T095529_059218_07592B_0FC8,VH,1401,S1A_IW_GRDH_1SDV_20250516T095504_20250516T095529_059218_07592B_0FC8_VH_UTM_8bit.tif,360.7,994c36a6015143d7be4d04252df11c96
Shanghai,S1A_IW_GRDH_1SDV_20250516T095504_20250516T095529_059218_07592B_0FC8,VV,1389,S1A_IW_GRDH_1SDV_20250516T095504_20250516T095529_059218_07592B_0FC8_VV_UTM_8bit.tif,348.6,df9512c75ef1477aba744f5a20358cde
Shanghai,S1A_IW_GRDH_1SDV_20250528T095503_20250528T095528_059393_075F43_DC80,VH,1512,S1A_IW_GRDH_1SDV_20250528T095503_20250528T095528_059393_075F43_DC80_VH_UTM_8bit.tif,357.5,09c03d64c86e4681a237ba9da75194fa
Shanghai,S1A_IW_GRDH_1SDV_20250528T095503_20250528T095528_059393_075F43_DC80,VV,1482,S1A_IW_GRDH_1SDV_20250528T095503_20250528T095528_059393_075F43_DC80_VV_UTM_8bit.tif,387.9,2d8710685f2f44d087e9ac7474d4baf7
Shanghai,S1A_IW_GRDH_1SDV_20250609T095503_20250609T095528_059568_07653B_1E66,VH,1570,S1A_IW_GRDH_1SDV_20250609T095503_20250609T095528_059568_07653B_1E66_VH_UTM_8bit.tif,362.1,283737dd18364da9996bcc2fd119e7bd
Shanghai,S1A_IW_GRDH_1SDV_20250609T095503_20250609T095528_059568_07653B_1E66,VV,1551,S1A_IW_GRDH_1SDV_20250609T095503_20250609T095528_059568_07653B_1E66_VV_UTM_8bit.tif,351.1,566cf64e0921480f9407970a728341fc
Shanghai,S1A_IW_GRDH_1SDV_20250621T095502_20250621T095527_059743_076B46_2434,VH,1539,S1A_IW_GRDH_1SDV_20250621T095502_20250621T095527_059743_076B46_2434_VH_UTM_8bit.tif,359.0,133686974d7c46b9ab428d5927abc885
Shanghai,S1A_IW_GRDH_1SDV_20250621T095502_20250621T095527_059743_076B46_2434,VV,1519,S1A_IW_GRDH_1SDV_20250621T095502_20250621T095527_059743_076B46_2434_VV_UTM_8bit.tif,373.2,898c4f8a92704a4bad498504621ddffb
Shanghai,S1A_IW_GRDH_1SDV_20250715T095501_20250715T095526_060093_077760_4889,VH,1321,S1A_IW_GRDH_1SDV_20250715T095501_20250715T095526_060093_077760_4889_VH_UTM_8bit.tif,357.5,7717bf7f8ff94eeeabad6898c032e1af
Shanghai,S1A_IW_GRDH_1SDV_20250715T095501_20250715T095526_060093_077760_4889,VV,1234,S1A_IW_GRDH_1SDV_20250715T095501_20250715T095526_060093_077760_4889_VV_UTM_8bit.tif,374.4,df97f68ade694bca86fc1ae94d355b36
